"pid","day","daysInStudy","day_zero","time_type","time_time","situation_major","weather_temperature","notification_type","engagement","S1","S2","time_time_simple"
1,10,10,0,"weekend","beforelunch","travelling","warm","grocery",1,0,0,"midday"
1,11,11,0,"weekday","morning","travelling","cold","grocery",0,0,0,"morning"
1,13,13,0,"weekday","beforelunch","travelling","unknown","restaurant",0,0,0,"midday"
1,14,14,0,"weekday","beforelunch","travelling","hot","restaurant",0,0,0,"midday"
1,15,15,0,"weekday","lunch","travelling","freezing","grocery",0,0,0,"midday"
1,19,19,0,"weekday","morning","travelling","cold","grocery",0,0,0,"morning"
1,20,20,0,"weekend","lunch","unknown","cold","grocery",1,0,0,"midday"
1,22,22,0,"weekday","evening","travelling","warm","restaurant",1,0,0,"night"
1,27,27,0,"weekday","dinner","leisure","cold","grocery",0,0,0,"night"
1,28,28,0,"weekday","morning","unknown","freezing","grocery",0,0,0,"morning"
1,31,31,0,"weekend","beforelunch","shopping","warm","grocery",1,0,0,"midday"
1,34,34,0,"weekday","breakfast","travelling","freezing","restaurant",0,0,0,"morning"
1,35,35,0,"weekday","evening","leisure","cold","restaurant",0,0,0,"night"
1,37,37,0,"weekday","evening","unknown","cold","restaurant",0,0,0,"night"
1,40,40,0,"weekday","unknown","unknown","freezing","restaurant",1,0,0,"unknown"
1,46,46,0,"weekday","morning","travelling","freezing","grocery",0,0,0,"morning"
1,54,54,0,"weekend","beforelunch","unknown","unknown","grocery",0,0,0,"midday"
1,57,57,0,"weekday","afternoon","travelling","cold","restaurant",0,1,0,"midday"
1,59,59,0,"weekday","afternoon","shopping","warm","restaurant",0,1,0,"midday"
1,60,60,0,"weekday","morning","unknown","cold","restaurant",0,1,0,"morning"
1,63,63,0,"weekday","afternoon","shopping","warm","grocery",0,1,0,"midday"
1,71,71,0,"weekday","afternoon","travelling","cold","grocery",0,1,0,"midday"
1,73,73,0,"weekend","breakfast","working","hot","restaurant",0,1,0,"morning"
1,74,74,0,"weekday","lunch","travelling","unknown","grocery",0,1,0,"midday"
1,77,77,0,"weekday","breakfast","unknown","unknown","grocery",0,1,0,"morning"
1,80,80,0,"weekday","lunch","travelling","cold","grocery",0,1,0,"midday"
1,81,81,0,"weekday","lunch","shopping","warm","grocery",0,1,0,"midday"
1,82,82,0,"weekend","lunch","travelling","cold","restaurant",0,1,0,"midday"
1,83,83,0,"weekday","afternoon","leisure","cold","restaurant",0,1,0,"midday"
1,84,84,0,"weekday","afternoon","travelling","cold","restaurant",0,1,0,"midday"
1,92,92,0,"weekday","morning","travelling","cold","grocery",0,1,0,"morning"
1,93,93,0,"weekend","afternoon","leisure","freezing","restaurant",0,1,0,"midday"
1,94,94,0,"weekday","beforelunch","working","freezing","grocery",1,1,0,"midday"
1,95,95,0,"weekday","afternoon","travelling","cold","restaurant",0,1,0,"midday"
1,96,96,0,"weekday","afternoon","working","unknown","grocery",0,1,0,"midday"
1,97,97,0,"weekday","night","travelling","unknown","restaurant",0,1,0,"night"
1,104,104,0,"weekday","breakfast","travelling","freezing","grocery",0,1,0,"morning"
1,107,107,0,"weekday","afternoon","travelling","cold","restaurant",1,1,0,"midday"
1,111,111,0,"weekday","lunch","travelling","unknown","restaurant",0,1,0,"midday"
1,114,114,0,"weekday","lunch","working","freezing","restaurant",0,1,1,"midday"
1,115,115,0,"weekday","unknown","leisure","unknown","restaurant",0,1,1,"unknown"
1,122,122,0,"weekday","afternoon","working","freezing","grocery",0,1,1,"midday"
1,124,124,0,"weekday","beforelunch","travelling","cold","grocery",1,1,1,"midday"
1,127,127,0,"weekday","afternoon","travelling","hot","restaurant",1,1,1,"midday"
1,130,130,0,"weekday","breakfast","leisure","freezing","grocery",0,1,1,"morning"
1,133,133,0,"weekend","beforelunch","travelling","unknown","restaurant",0,1,1,"midday"
1,137,137,0,"weekday","afternoon","travelling","hot","restaurant",0,1,1,"midday"
1,140,140,0,"weekday","afternoon","unknown","freezing","grocery",0,1,1,"midday"
1,146,146,0,"weekend","afternoon","working","freezing","grocery",0,1,1,"midday"
1,147,147,0,"weekend","afternoon","travelling","warm","restaurant",0,1,1,"midday"
1,148,148,0,"weekday","lunch","travelling","warm","restaurant",1,1,1,"midday"
1,151,151,0,"unknown","lunch","travelling","unknown","grocery",1,1,1,"midday"
1,152,152,0,"weekday","afternoon","travelling","freezing","restaurant",1,1,1,"midday"
1,154,154,0,"weekend","breakfast","travelling","unknown","restaurant",0,1,1,"morning"
1,156,156,0,"weekday","dinner","unknown","unknown","grocery",0,1,1,"night"
1,158,158,0,"weekday","afternoon","travelling","cold","restaurant",1,1,1,"midday"
1,164,164,0,"weekday","lunch","morningrituals","freezing","restaurant",0,1,1,"midday"
1,166,166,0,"unknown","beforelunch","travelling","freezing","grocery",0,1,1,"midday"
1,167,167,0,"weekday","lunch","travelling","unknown","grocery",0,1,1,"midday"
1,168,168,0,"weekday","afternoon","travelling","unknown","grocery",0,1,1,"midday"
1,169,169,0,"weekday","afternoon","travelling","freezing","grocery",0,1,1,"midday"
1,170,170,0,"weekday","breakfast","leisure","cold","grocery",1,1,1,"morning"
1,171,171,0,"weekday","afternoon","travelling","warm","grocery",0,1,1,"midday"
1,175,175,0,"weekday","dinner","travelling","unknown","grocery",1,1,1,"night"
1,176,176,0,"weekday","beforelunch","travelling","unknown","restaurant",0,1,1,"midday"
1,177,177,0,"weekday","afternoon","travelling","cold","restaurant",0,1,1,"midday"
1,181,181,0,"weekday","lunch","working","unknown","grocery",0,1,1,"midday"
1,183,183,0,"weekday","beforelunch","travelling","warm","restaurant",0,1,1,"midday"
2,52,50,2,"weekend","morning","working","cold","restaurant",0,0,0,"morning"
2,116,114,2,"weekday","afternoon","morningrituals","cold","grocery",0,1,1,"midday"
2,135,133,2,"weekend","afternoon","travelling","cold","restaurant",1,1,1,"midday"
3,27,19,8,"weekday","dinner","travelling","unknown","restaurant",1,0,0,"night"
3,41,33,8,"weekday","beforelunch","working","cold","restaurant",0,0,0,"midday"
3,46,38,8,"weekend","beforelunch","working","unknown","grocery",0,0,0,"midday"
3,57,49,8,"weekend","morning","morningrituals","cold","restaurant",0,0,0,"morning"
3,87,79,8,"weekday","breakfast","travelling","freezing","grocery",0,1,0,"morning"
3,98,90,8,"weekend","lunch","travelling","warm","grocery",0,1,0,"midday"
3,99,91,8,"weekday","afternoon","travelling","unknown","restaurant",1,1,0,"midday"
