"pid","day","daysInStudy","day_zero","time_type","time_time","situation_major","weather_temperature","notification_type","engagement","S1","S2","time_time_simple"
1,1,1,0,"weekday","beforelunch","travelling","warm","restaurant",0,0,0,"midday"
1,3,3,0,"weekend","afternoon","travelling","cold","grocery",1,0,0,"midday"
1,4,4,0,"weekend","beforelunch","travelling","freezing","grocery",0,0,0,"midday"
1,5,5,0,"weekday","breakfast","shopping","cold","grocery",0,0,0,"morning"
1,6,6,0,"weekday","afternoon","travelling","cold","restaurant",1,0,0,"midday"
1,9,9,0,"weekday","lunch","travelling","freezing","restaurant",1,0,0,"midday"
1,12,12,0,"weekday","morning","travelling","cold","grocery",1,0,0,"morning"
1,14,14,0,"weekday","lunch","working","cold","grocery",1,0,0,"midday"
1,16,16,0,"weekday","earlymorning","travelling","warm","restaurant",1,0,0,"morning"
1,19,19,0,"weekday","lunch","working","cold","grocery",0,0,0,"midday"
1,21,21,0,"weekday","afternoon","travelling","freezing","grocery",0,0,0,"midday"
1,22,22,0,"weekend","lunch","unknown","cold","grocery",1,0,0,"midday"
1,23,23,0,"weekday","morning","travelling","cold","restaurant",0,0,0,"morning"
1,24,24,0,"weekend","morning","travelling","warm","grocery",0,0,0,"morning"
1,26,26,0,"weekday","afternoon","unknown","warm","restaurant",0,0,0,"midday"
1,27,27,0,"weekday","dinner","housework","cold","grocery",0,0,0,"night"
1,28,28,0,"weekday","breakfast","unknown","cold","grocery",0,0,0,"morning"
1,29,29,0,"weekday","beforelunch","travelling","freezing","grocery",1,0,0,"midday"
1,30,30,0,"weekday","lunch","travelling","warm","grocery",1,0,0,"midday"
1,32,32,0,"weekday","breakfast","shopping","cold","restaurant",1,0,0,"morning"
1,33,33,0,"weekday","morning","unknown","unknown","restaurant",1,0,0,"morning"
1,34,34,0,"weekday","lunch","travelling","hot","restaurant",1,0,0,"midday"
1,35,35,0,"weekday","afternoon","travelling","cold","grocery",0,0,0,"midday"
1,36,36,0,"weekend","lunch","travelling","cold","restaurant",0,0,0,"midday"
1,37,37,0,"weekday","unknown","leisure","cold","grocery",0,0,0,"unknown"
1,38,38,0,"weekday","breakfast","travelling","warm","grocery",0,0,0,"morning"
1,40,40,0,"weekend","breakfast","travelling","cold","grocery",1,0,0,"morning"
1,41,41,0,"weekday","breakfast","housework","warm","grocery",1,0,0,"morning"
1,42,42,0,"weekday","afternoon","shopping","hot","grocery",0,0,0,"midday"
1,45,45,0,"weekend","lunch","travelling","freezing","grocery",1,0,0,"midday"
1,51,51,0,"weekday","breakfast","travelling","hot","restaurant",0,0,0,"morning"
1,52,52,0,"weekend","afternoon","travelling","warm","grocery",0,0,0,"midday"
1,54,54,0,"weekend","afternoon","unknown","cold","grocery",0,0,0,"midday"
1,55,55,0,"weekday","morning","unknown","cold","restaurant",0,0,0,"morning"
1,57,57,0,"weekday","lunch","travelling","unknown","grocery",1,1,0,"midday"
1,58,58,0,"weekday","afternoon","travelling","warm","restaurant",0,1,0,"midday"
1,59,59,0,"unknown","lunch","travelling","unknown","grocery",1,1,0,"midday"
1,60,60,0,"weekday","evening","travelling","cold","grocery",0,1,0,"night"
1,62,62,0,"weekday","lunch","working","unknown","grocery",1,1,0,"midday"
1,64,64,0,"weekday","afternoon","unknown","cold","grocery",0,1,0,"midday"
1,65,65,0,"weekend","lunch","unknown","cold","grocery",1,1,0,"midday"
1,67,67,0,"weekday","dinner","travelling","warm","restaurant",1,1,0,"night"
1,69,69,0,"weekend","breakfast","travelling","freezing","restaurant",0,1,0,"morning"
1,71,71,0,"weekday","beforelunch","leisure","cold","grocery",0,1,0,"midday"
1,72,72,0,"weekday","lunch","travelling","unknown","restaurant",0,1,0,"midday"
1,74,74,0,"weekend","beforelunch","working","cold","grocery",1,1,0,"midday"
1,75,75,0,"weekday","beforelunch","travelling","unknown","grocery",0,1,0,"midday"
1,76,76,0,"weekday","afternoon","morningrituals","unknown","grocery",0,1,0,"midday"
1,78,78,0,"weekday","lunch","unknown","unknown","grocery",0,1,0,"midday"
1,82,82,0,"weekday","lunch","travelling","cold","restaurant",1,1,0,"midday"
1,83,83,0,"weekday","lunch","unknown","unknown","grocery",1,1,0,"midday"
1,84,84,0,"weekday","beforelunch","working","cold","grocery",0,1,0,"midday"
1,85,85,0,"weekday","afternoon","unknown","warm","grocery",0,1,0,"midday"
1,86,86,0,"weekday","lunch","travelling","hot","restaurant",1,1,0,"midday"
1,87,87,0,"weekend","breakfast","travelling","cold","restaurant",1,1,0,"morning"
1,88,88,0,"weekend","afternoon","travelling","cold","grocery",0,1,0,"midday"
1,93,93,0,"weekday","afternoon","unknown","hot","grocery",0,1,0,"midday"
1,94,94,0,"weekday","beforelunch","morningrituals","warm","grocery",0,1,0,"midday"
1,97,97,0,"weekday","lunch","travelling","cold","restaurant",0,1,0,"midday"
1,99,99,0,"weekday","lunch","travelling","cold","grocery",1,1,0,"midday"
1,100,100,0,"weekday","beforelunch","working","freezing","grocery",0,1,0,"midday"
1,101,101,0,"weekday","lunch","travelling","cold","restaurant",0,1,0,"midday"
1,102,102,0,"weekday","afternoon","travelling","unknown","grocery",0,1,0,"midday"
1,103,103,0,"weekday","lunch","working","cold","grocery",0,1,0,"midday"
1,104,104,0,"weekday","lunch","travelling","cold","grocery",0,1,0,"midday"
1,106,106,0,"weekday","lunch","working","hot","restaurant",1,1,0,"midday"
1,108,108,0,"weekday","lunch","leisure","unknown","grocery",1,1,0,"midday"
1,112,112,0,"weekday","morning","unknown","hot","grocery",0,1,0,"morning"
1,113,113,0,"weekday","morning","unknown","freezing","restaurant",0,1,1,"morning"
1,114,114,0,"weekday","lunch","unknown","cold","grocery",0,1,1,"midday"
1,115,115,0,"weekday","morning","travelling","cold","grocery",0,1,1,"morning"
1,117,117,0,"weekend","lunch","travelling","unknown","grocery",1,1,1,"midday"
1,119,119,0,"weekend","afternoon","unknown","unknown","grocery",0,1,1,"midday"
1,120,120,0,"weekday","afternoon","working","cold","grocery",0,1,1,"midday"
1,122,122,0,"weekday","beforelunch","travelling","warm","restaurant",1,1,1,"midday"
1,125,125,0,"weekday","morning","leisure","warm","grocery",0,1,1,"morning"
1,127,127,0,"weekday","dinner","travelling","cold","grocery",0,1,1,"night"
1,128,128,0,"weekday","lunch","travelling","unknown","restaurant",0,1,1,"midday"
1,130,130,0,"weekday","earlymorning","leisure","unknown","restaurant",0,1,1,"morning"
1,133,133,0,"weekday","afternoon","travelling","freezing","grocery",0,1,1,"midday"
1,134,134,0,"weekend","afternoon","working","cold","grocery",1,1,1,"midday"
1,135,135,0,"weekday","afternoon","travelling","freezing","restaurant",1,1,1,"midday"
1,136,136,0,"weekday","afternoon","travelling","cold","restaurant",0,1,1,"midday"
1,138,138,0,"weekday","afternoon","travelling","cold","restaurant",0,1,1,"midday"
1,139,139,0,"weekday","breakfast","travelling","cold","grocery",1,1,1,"morning"
1,140,140,0,"weekday","beforelunch","travelling","freezing","grocery",1,1,1,"midday"
1,141,141,0,"weekday","breakfast","unknown","cold","restaurant",0,1,1,"morning"
1,142,142,0,"weekday","afternoon","unknown","cold","grocery",0,1,1,"midday"
1,143,143,0,"weekday","dinner","unknown","unknown","grocery",0,1,1,"night"
1,144,144,0,"weekday","afternoon","travelling","freezing","grocery",1,1,1,"midday"
1,145,145,0,"weekend","lunch","unknown","freezing","restaurant",0,1,1,"midday"
1,146,146,0,"weekend","beforelunch","working","cold","restaurant",0,1,1,"midday"
1,147,147,0,"weekday","breakfast","unknown","unknown","grocery",0,1,1,"morning"
1,148,148,0,"weekday","morning","travelling","unknown","grocery",0,1,1,"morning"
1,150,150,0,"weekday","earlymorning","travelling","cold","grocery",1,1,1,"morning"
1,152,152,0,"weekday","afternoon","travelling","cold","grocery",0,1,1,"midday"
1,154,154,0,"weekday","earlymorning","travelling","cold","grocery",0,1,1,"morning"
1,157,157,0,"weekend","afternoon","travelling","unknown","restaurant",1,1,1,"midday"
1,160,160,0,"weekend","afternoon","travelling","warm","grocery",0,1,1,"midday"
1,161,161,0,"weekday","afternoon","unknown","hot","grocery",0,1,1,"midday"
1,164,164,0,"weekday","breakfast","travelling","warm","restaurant",1,1,1,"morning"
1,166,166,0,"weekday","lunch","travelling","freezing","restaurant",0,1,1,"midday"
1,170,170,0,"weekend","lunch","travelling","warm","grocery",1,1,1,"midday"
1,173,173,0,"weekday","afternoon","unknown","unknown","restaurant",0,1,1,"midday"
1,180,180,0,"weekend","beforelunch","travelling","cold","grocery",1,1,1,"midday"
1,181,181,0,"weekday","afternoon","travelling","warm","grocery",0,1,1,"midday"
1,182,182,0,"weekday","afternoon","travelling","hot","restaurant",0,1,1,"midday"
2,15,3,12,"weekday","beforelunch","travelling","freezing","grocery",1,0,0,"midday"
2,24,12,12,"weekday","beforelunch","travelling","freezing","grocery",0,0,0,"midday"
2,25,13,12,"weekend","lunch","travelling","cold","restaurant",1,0,0,"midday"
2,26,14,12,"weekend","breakfast","travelling","unknown","grocery",0,0,0,"morning"
2,27,15,12,"weekday","beforelunch","travelling","freezing","grocery",1,0,0,"midday"
2,28,16,12,"weekday","afternoon","travelling","cold","restaurant",0,0,0,"midday"
2,44,32,12,"weekend","beforelunch","working","freezing","grocery",0,0,0,"midday"
2,50,38,12,"weekday","morning","unknown","hot","restaurant",0,0,0,"morning"
2,52,40,12,"weekday","afternoon","travelling","warm","restaurant",0,0,0,"midday"
2,53,41,12,"weekend","unknown","leisure","freezing","grocery",1,0,0,"unknown"
2,58,46,12,"weekday","afternoon","travelling","cold","restaurant",0,0,0,"midday"
2,60,48,12,"weekend","lunch","travelling","unknown","restaurant",0,0,0,"midday"
2,63,51,12,"weekday","unknown","unknown","cold","grocery",1,0,0,"unknown"
2,64,52,12,"weekday","lunch","unknown","unknown","grocery",0,0,0,"midday"
2,65,53,12,"weekend","beforelunch","travelling","unknown","restaurant",0,0,0,"midday"
2,72,60,12,"weekday","unknown","travelling","unknown","restaurant",1,1,0,"unknown"
2,75,63,12,"weekday","lunch","travelling","freezing","grocery",1,1,0,"midday"
2,81,69,12,"weekday","beforelunch","travelling","unknown","restaurant",0,1,0,"midday"
2,83,71,12,"weekday","beforelunch","travelling","warm","grocery",1,1,0,"midday"
2,85,73,12,"weekend","beforelunch","travelling","cold","grocery",0,1,0,"midday"
2,87,75,12,"weekday","afternoon","unknown","warm","restaurant",0,1,0,"midday"
2,89,77,12,"weekend","afternoon","travelling","cold","grocery",0,1,0,"midday"
2,90,78,12,"weekday","lunch","unknown","hot","grocery",1,1,0,"midday"
2,94,82,12,"weekend","lunch","travelling","cold","restaurant",0,1,0,"midday"
2,97,85,12,"weekday","breakfast","travelling","freezing","grocery",1,1,0,"morning"
2,98,86,12,"weekday","evening","leisure","unknown","grocery",1,1,0,"night"
2,102,90,12,"weekday","lunch","unknown","cold","grocery",1,1,0,"midday"
2,108,96,12,"weekend","morning","leisure","freezing","grocery",0,1,0,"morning"
2,110,98,12,"weekday","lunch","working","unknown","restaurant",0,1,0,"midday"
2,112,100,12,"weekday","afternoon","working","freezing","restaurant",0,1,0,"midday"
2,125,113,12,"weekend","afternoon","leisure","warm","restaurant",1,1,1,"midday"
2,126,114,12,"weekday","afternoon","travelling","freezing","restaurant",0,1,1,"midday"
2,129,117,12,"weekday","breakfast","unknown","hot","restaurant",1,1,1,"morning"
2,133,121,12,"weekday","afternoon","travelling","hot","grocery",0,1,1,"midday"
2,135,123,12,"weekday","evening","travelling","unknown","grocery",0,1,1,"night"
2,136,124,12,"weekday","lunch","unknown","cold","restaurant",0,1,1,"midday"
2,152,140,12,"weekday","afternoon","travelling","freezing","grocery",1,1,1,"midday"
2,153,141,12,"weekday","lunch","travelling","hot","restaurant",0,1,1,"midday"
2,156,144,12,"weekday","lunch","working","cold","restaurant",0,1,1,"midday"
2,166,154,12,"weekday","breakfast","travelling","cold","grocery",0,1,1,"morning"
2,172,160,12,"weekday","beforelunch","shopping","cold","grocery",1,1,1,"midday"
2,179,167,12,"weekday","dinner","travelling","freezing","restaurant",1,1,1,"night"
2,183,171,12,"weekday","lunch","travelling","freezing","grocery",0,1,1,"midday"
2,184,172,12,"weekend","beforelunch","travelling","freezing","restaurant",0,1,1,"midday"
2,193,181,12,"weekend","breakfast","working","warm","restaurant",0,1,1,"morning"
3,24,2,22,"weekday","beforelunch","working","unknown","grocery",0,0,0,"midday"
3,25,3,22,"weekday","afternoon","travelling","freezing","restaurant",0,0,0,"midday"
3,31,9,22,"weekend","afternoon","travelling","hot","restaurant",0,0,0,"midday"
3,34,12,22,"weekday","morning","travelling","warm","restaurant",1,0,0,"morning"
3,35,13,22,"weekday","lunch","unknown","cold","restaurant",0,0,0,"midday"
3,39,17,22,"weekend","lunch","travelling","warm","restaurant",1,0,0,"midday"
3,40,18,22,"weekday","afternoon","unknown","freezing","restaurant",0,0,0,"midday"
3,41,19,22,"weekday","lunch","travelling","warm","restaurant",0,0,0,"midday"
3,42,20,22,"weekday","lunch","travelling","cold","grocery",0,0,0,"midday"
3,52,30,22,"weekend","afternoon","travelling","freezing","restaurant",0,0,0,"midday"
3,55,33,22,"weekday","breakfast","travelling","hot","restaurant",0,0,0,"morning"
3,56,34,22,"weekday","afternoon","travelling","unknown","restaurant",1,0,0,"midday"
3,71,49,22,"weekday","breakfast","travelling","unknown","restaurant",0,0,0,"morning"
3,73,51,22,"weekday","breakfast","working","cold","grocery",0,0,0,"morning"
3,74,52,22,"weekday","night","unknown","freezing","grocery",1,0,0,"night"
3,75,53,22,"weekday","breakfast","working","cold","grocery",0,0,0,"morning"
3,84,62,22,"weekday","morning","unknown","warm","grocery",1,1,0,"morning"
3,88,66,22,"weekday","lunch","travelling","cold","grocery",0,1,0,"midday"
3,95,73,22,"weekend","lunch","travelling","hot","grocery",0,1,0,"midday"
3,96,74,22,"weekday","beforelunch","leisure","cold","restaurant",0,1,0,"midday"
3,97,75,22,"weekday","morning","leisure","unknown","grocery",0,1,0,"morning"
3,98,76,22,"weekday","morning","unknown","cold","restaurant",0,1,0,"morning"
3,112,90,22,"weekend","breakfast","travelling","cold","restaurant",1,1,0,"morning"
3,115,93,22,"weekday","breakfast","travelling","cold","grocery",0,1,0,"morning"
3,116,94,22,"weekday","lunch","travelling","hot","grocery",1,1,0,"midday"
3,124,102,22,"weekend","lunch","unknown","hot","grocery",1,1,0,"midday"
3,126,104,22,"weekday","breakfast","unknown","unknown","grocery",1,1,0,"morning"
3,128,106,22,"weekend","unknown","travelling","unknown","restaurant",0,1,0,"unknown"
3,132,110,22,"weekday","breakfast","travelling","cold","restaurant",0,1,0,"morning"
3,141,119,22,"weekend","breakfast","shopping","cold","grocery",1,1,1,"morning"
3,144,122,22,"weekday","afternoon","unknown","cold","grocery",0,1,1,"midday"
3,148,126,22,"weekday","morning","shopping","cold","grocery",0,1,1,"morning"
3,162,140,22,"weekend","afternoon","unknown","warm","grocery",1,1,1,"midday"
3,163,141,22,"weekday","breakfast","travelling","warm","grocery",0,1,1,"morning"
3,164,142,22,"weekday","lunch","travelling","cold","restaurant",0,1,1,"midday"
3,169,147,22,"weekday","lunch","travelling","warm","grocery",0,1,1,"midday"
3,175,153,22,"weekend","afternoon","travelling","cold","grocery",0,1,1,"midday"
