"pid","day","daysInStudy","day_zero","time_type","time_time","situation_major","weather_temperature","notification_type","engagement","S1","S2","time_time_simple"
1,0,0,0,"weekday","morning","leisure","warm","grocery",0,0,0,"morning"
1,1,1,0,"weekday","afternoon","travelling","unknown","restaurant",0,0,0,"midday"
1,3,3,0,"weekday","earlymorning","unknown","cold","grocery",0,0,0,"morning"
1,4,4,0,"weekend","beforelunch","travelling","freezing","restaurant",0,0,0,"midday"
1,8,8,0,"weekend","breakfast","shopping","unknown","grocery",0,0,0,"morning"
1,10,10,0,"weekday","afternoon","working","unknown","grocery",0,0,0,"midday"
1,11,11,0,"weekday","morning","working","cold","restaurant",0,0,0,"morning"
1,12,12,0,"weekend","morning","travelling","freezing","grocery",0,0,0,"morning"
1,13,13,0,"weekend","afternoon","travelling","cold","restaurant",0,0,0,"midday"
1,14,14,0,"weekday","afternoon","travelling","warm","restaurant",0,0,0,"midday"
1,15,15,0,"weekday","afternoon","travelling","unknown","grocery",0,0,0,"midday"
1,16,16,0,"weekday","lunch","travelling","cold","grocery",0,0,0,"midday"
1,19,19,0,"weekday","afternoon","travelling","unknown","grocery",1,0,0,"midday"
1,20,20,0,"weekday","breakfast","shopping","freezing","restaurant",0,0,0,"morning"
1,22,22,0,"weekday","morning","working","unknown","restaurant",1,0,0,"morning"
1,24,24,0,"weekend","lunch","morningrituals","cold","grocery",1,0,0,"midday"
1,25,25,0,"weekend","lunch","travelling","warm","restaurant",0,0,0,"midday"
1,26,26,0,"weekday","lunch","shopping","cold","grocery",0,0,0,"midday"
1,27,27,0,"weekday","afternoon","travelling","freezing","grocery",0,0,0,"midday"
1,28,28,0,"weekend","beforelunch","unknown","unknown","restaurant",0,0,0,"midday"
1,29,29,0,"weekend","beforelunch","travelling","cold","restaurant",0,0,0,"midday"
1,31,31,0,"weekday","breakfast","travelling","hot","restaurant",0,0,0,"morning"
1,33,33,0,"weekday","breakfast","travelling","cold","restaurant",0,0,0,"morning"
1,34,34,0,"weekday","afternoon","travelling","warm","grocery",1,0,0,"midday"
1,35,35,0,"weekday","breakfast","travelling","cold","grocery",0,0,0,"morning"
1,36,36,0,"weekend","afternoon","travelling","freezing","grocery",1,0,0,"midday"
1,37,37,0,"weekend","afternoon","travelling","cold","grocery",0,0,0,"midday"
1,38,38,0,"weekday","lunch","travelling","hot","grocery",0,0,0,"midday"
1,39,39,0,"weekday","lunch","shopping","freezing","restaurant",0,0,0,"midday"
1,40,40,0,"weekend","beforelunch","travelling","cold","restaurant",0,0,0,"midday"
1,41,41,0,"weekend","lunch","travelling","cold","grocery",0,0,0,"midday"
