"pid","day","daysInStudy","day_zero","time_type","time_time","situation_major","weather_temperature","notification_type","engagement","S1","S2","time_time_simple"
1,0,0,0,"weekend","beforelunch","travelling","cold","restaurant",0,0,0,"midday"
1,3,3,0,"weekday","lunch","working","unknown","grocery",0,0,0,"midday"
1,7,7,0,"weekend","lunch","shopping","warm","restaurant",1,0,0,"midday"
1,11,11,0,"weekday","breakfast","travelling","unknown","grocery",0,0,0,"morning"
1,12,12,0,"weekend","morning","shopping","hot","grocery",1,0,0,"morning"
1,19,19,0,"weekday","morning","leisure","unknown","restaurant",0,0,0,"morning"
1,20,20,0,"weekday","afternoon","travelling","warm","restaurant",0,0,0,"midday"
1,22,22,0,"weekday","lunch","travelling","cold","grocery",0,0,0,"midday"
1,23,23,0,"weekend","night","travelling","hot","grocery",0,0,0,"night"
1,24,24,0,"weekend","afternoon","unknown","unknown","restaurant",0,0,0,"midday"
1,26,26,0,"weekday","afternoon","morningrituals","cold","grocery",1,0,0,"midday"
1,28,28,0,"weekday","breakfast","travelling","freezing","restaurant",0,0,0,"morning"
1,30,30,0,"weekday","lunch","travelling","freezing","grocery",1,0,0,"midday"
1,39,39,0,"weekday","morning","leisure","hot","restaurant",1,0,0,"morning"
1,43,43,0,"weekday","beforelunch","leisure","cold","restaurant",1,0,0,"midday"
1,45,45,0,"weekday","lunch","travelling","hot","restaurant",1,0,0,"midday"
1,48,48,0,"weekday","beforelunch","travelling","freezing","restaurant",0,0,0,"midday"
1,52,52,0,"weekday","lunch","travelling","unknown","restaurant",0,0,0,"midday"
1,55,55,0,"weekend","afternoon","travelling","cold","grocery",0,0,0,"midday"
1,56,56,0,"weekday","breakfast","travelling","hot","restaurant",0,0,0,"morning"
1,57,57,0,"weekday","lunch","unknown","warm","restaurant",0,1,0,"midday"
1,58,58,0,"weekday","breakfast","shopping","cold","restaurant",1,1,0,"morning"
1,59,59,0,"weekday","lunch","morningrituals","unknown","restaurant",0,1,0,"midday"
1,60,60,0,"weekday","lunch","travelling","unknown","grocery",1,1,0,"midday"
1,61,61,0,"weekday","lunch","travelling","freezing","grocery",0,1,0,"midday"
