"pid","day","daysInStudy","day_zero","time_type","time_time","situation_major","weather_temperature","notification_type","engagement","S1","S2","time_time_simple"
1,0,0,0,"weekday","afternoon","morningrituals","cold","grocery",0,0,0,"midday"
1,2,2,0,"weekday","afternoon","travelling","freezing","grocery",1,0,0,"midday"
1,3,3,0,"weekday","lunch","working","cold","grocery",0,0,0,"midday"
1,6,6,0,"weekday","beforelunch","travelling","freezing","restaurant",0,0,0,"midday"
1,9,9,0,"weekday","beforelunch","shopping","cold","restaurant",0,0,0,"midday"
1,13,13,0,"weekday","lunch","unknown","unknown","grocery",0,0,0,"midday"
1,15,15,0,"weekend","breakfast","unknown","cold","grocery",0,0,0,"morning"
1,19,19,0,"weekday","beforelunch","working","freezing","grocery",1,0,0,"midday"
1,22,22,0,"weekend","beforelunch","working","cold","grocery",0,0,0,"midday"
1,24,24,0,"weekday","night","morningrituals","hot","restaurant",1,0,0,"night"
1,29,29,0,"weekday","afternoon","travelling","hot","restaurant",1,0,0,"midday"
1,36,36,0,"weekday","afternoon","unknown","unknown","grocery",1,0,0,"midday"
1,38,38,0,"weekday","dinner","shopping","unknown","grocery",0,0,0,"night"
1,39,39,0,"weekday","dinner","unknown","warm","grocery",1,0,0,"night"
1,47,47,0,"weekday","beforelunch","travelling","freezing","restaurant",0,0,0,"midday"
1,49,49,0,"weekend","beforelunch","travelling","cold","grocery",1,0,0,"midday"
1,50,50,0,"weekday","lunch","travelling","cold","grocery",0,0,0,"midday"
1,52,52,0,"weekend","lunch","travelling","cold","restaurant",0,0,0,"midday"
1,54,54,0,"weekday","morning","travelling","warm","restaurant",1,0,0,"morning"
1,58,58,0,"weekday","lunch","travelling","cold","restaurant",0,1,0,"midday"
1,59,59,0,"weekday","beforelunch","travelling","freezing","restaurant",0,1,0,"midday"
1,65,65,0,"weekday","beforelunch","travelling","cold","restaurant",0,1,0,"midday"
1,74,74,0,"weekday","breakfast","shopping","hot","restaurant",1,1,0,"morning"
1,75,75,0,"weekday","evening","travelling","warm","restaurant",0,1,0,"night"
1,80,80,0,"weekend","earlymorning","shopping","freezing","grocery",0,1,0,"morning"
1,83,83,0,"weekday","lunch","travelling","cold","restaurant",0,1,0,"midday"
1,84,84,0,"weekday","afternoon","unknown","hot","restaurant",0,1,0,"midday"
1,89,89,0,"weekend","lunch","travelling","freezing","grocery",1,1,0,"midday"
1,90,90,0,"weekday","earlymorning","unknown","hot","grocery",1,1,0,"morning"
1,91,91,0,"weekend","morning","travelling","freezing","restaurant",0,1,0,"morning"
1,93,93,0,"weekend","evening","working","freezing","restaurant",0,1,0,"night"
1,94,94,0,"weekday","beforelunch","unknown","warm","grocery",0,1,0,"midday"
1,97,97,0,"weekday","beforelunch","travelling","warm","grocery",0,1,0,"midday"
1,98,98,0,"weekday","afternoon","working","unknown","restaurant",0,1,0,"midday"
1,99,99,0,"weekend","afternoon","travelling","cold","grocery",0,1,0,"midday"
1,101,101,0,"weekday","breakfast","travelling","freezing","restaurant",0,1,0,"morning"
1,105,105,0,"weekday","afternoon","travelling","unknown","restaurant",0,1,0,"midday"
1,108,108,0,"weekday","afternoon","travelling","hot","restaurant",1,1,0,"midday"
1,109,109,0,"weekday","beforelunch","morningrituals","freezing","grocery",1,1,0,"midday"
1,123,123,0,"weekend","afternoon","shopping","hot","grocery",0,1,1,"midday"
1,124,124,0,"weekend","beforelunch","travelling","unknown","restaurant",0,1,1,"midday"
1,125,125,0,"weekday","afternoon","travelling","unknown","restaurant",0,1,1,"midday"
1,126,126,0,"weekday","lunch","unknown","warm","grocery",0,1,1,"midday"
1,130,130,0,"weekday","lunch","working","cold","grocery",0,1,1,"midday"
1,131,131,0,"weekend","afternoon","travelling","freezing","restaurant",0,1,1,"midday"
1,132,132,0,"weekday","afternoon","working","warm","grocery",0,1,1,"midday"
