"pid","day","daysInStudy","day_zero","time_type","time_time","situation_major","weather_temperature","notification_type","engagement","S1","S2","time_time_simple"
1,0,0,0,"weekday","breakfast","travelling","hot","restaurant",0,0,0,"morning"
1,1,1,0,"weekend","beforelunch","travelling","hot","restaurant",1,0,0,"midday"
1,3,3,0,"weekday","breakfast","travelling","warm","restaurant",1,0,0,"morning"
1,4,4,0,"weekday","lunch","travelling","cold","grocery",1,0,0,"midday"
1,5,5,0,"weekend","afternoon","travelling","hot","restaurant",0,0,0,"midday"
1,6,6,0,"weekday","lunch","travelling","warm","restaurant",0,0,0,"midday"
1,7,7,0,"weekday","afternoon","unknown","cold","grocery",1,0,0,"midday"
1,8,8,0,"weekday","earlymorning","travelling","warm","restaurant",1,0,0,"morning"
1,9,9,0,"weekday","afternoon","travelling","cold","restaurant",0,0,0,"midday"
1,11,11,0,"weekday","afternoon","travelling","freezing","grocery",0,0,0,"midday"
1,13,13,0,"weekend","earlymorning","shopping","freezing","grocery",0,0,0,"morning"
1,14,14,0,"weekday","beforelunch","unknown","cold","grocery",0,0,0,"midday"
1,15,15,0,"weekend","beforelunch","unknown","unknown","grocery",0,0,0,"midday"
1,17,17,0,"weekend","night","leisure","warm","restaurant",0,0,0,"night"
1,20,20,0,"unknown","lunch","working","warm","grocery",0,0,0,"midday"
1,22,22,0,"weekend","evening","unknown","cold","restaurant",0,0,0,"night"
1,25,25,0,"weekday","lunch","travelling","freezing","restaurant",1,0,0,"midday"
1,29,29,0,"weekday","afternoon","leisure","freezing","grocery",1,0,0,"midday"
1,31,31,0,"weekday","afternoon","shopping","freezing","grocery",0,0,0,"midday"
1,32,32,0,"weekday","beforelunch","unknown","unknown","restaurant",0,0,0,"midday"
1,33,33,0,"weekend","breakfast","unknown","cold","restaurant",0,0,0,"morning"
1,34,34,0,"weekday","unknown","shopping","unknown","grocery",1,0,0,"unknown"
1,35,35,0,"weekday","beforelunch","travelling","unknown","grocery",0,0,0,"midday"
1,36,36,0,"weekend","lunch","travelling","freezing","restaurant",0,0,0,"midday"
1,37,37,0,"weekday","beforelunch","travelling","cold","restaurant",0,0,0,"midday"
1,38,38,0,"weekday","lunch","unknown","freezing","restaurant",1,0,0,"midday"
1,39,39,0,"weekday","night","working","warm","grocery",1,0,0,"night"
1,40,40,0,"weekday","afternoon","travelling","unknown","restaurant",1,0,0,"midday"
1,42,42,0,"weekend","lunch","travelling","cold","grocery",0,0,0,"midday"
1,43,43,0,"weekend","beforelunch","travelling","cold","grocery",0,0,0,"midday"
1,44,44,0,"weekend","morning","working","cold","grocery",0,0,0,"morning"
1,45,45,0,"weekday","dinner","unknown","cold","grocery",0,0,0,"night"
1,46,46,0,"weekend","beforelunch","travelling","unknown","grocery",0,0,0,"midday"
1,47,47,0,"weekday","beforelunch","travelling","cold","grocery",0,0,0,"midday"
1,48,48,0,"weekend","lunch","unknown","unknown","grocery",0,0,0,"midday"
1,49,49,0,"weekday","lunch","working","cold","grocery",0,0,0,"midday"
1,50,50,0,"weekday","beforelunch","unknown","cold","grocery",0,0,0,"midday"
1,51,51,0,"weekday","morning","leisure","cold","restaurant",1,0,0,"morning"
1,52,52,0,"weekday","beforelunch","travelling","cold","restaurant",0,0,0,"midday"
1,53,53,0,"weekend","unknown","travelling","warm","restaurant",0,0,0,"unknown"
1,54,54,0,"weekend","beforelunch","unknown","cold","grocery",0,0,0,"midday"
1,56,56,0,"weekday","lunch","travelling","freezing","grocery",0,0,0,"midday"
1,57,57,0,"weekday","morning","unknown","hot","restaurant",0,1,0,"morning"
1,58,58,0,"weekday","afternoon","travelling","hot","restaurant",0,1,0,"midday"
1,60,60,0,"weekday","afternoon","travelling","freezing","grocery",0,1,0,"midday"
1,61,61,0,"weekday","afternoon","travelling","cold","restaurant",0,1,0,"midday"
1,62,62,0,"weekend","afternoon","travelling","cold","grocery",0,1,0,"midday"
1,63,63,0,"weekday","beforelunch","travelling","freezing","restaurant",1,1,0,"midday"
1,66,66,0,"weekend","lunch","working","freezing","grocery",0,1,0,"midday"
1,69,69,0,"weekday","breakfast","shopping","cold","grocery",0,1,0,"morning"
1,70,70,0,"weekday","afternoon","travelling","warm","grocery",1,1,0,"midday"
1,73,73,0,"weekday","beforelunch","leisure","freezing","grocery",1,1,0,"midday"
1,74,74,0,"weekend","afternoon","travelling","cold","grocery",0,1,0,"midday"
1,77,77,0,"weekday","morning","working","unknown","restaurant",0,1,0,"morning"
1,78,78,0,"weekday","lunch","travelling","cold","restaurant",0,1,0,"midday"
1,79,79,0,"weekday","beforelunch","travelling","freezing","grocery",0,1,0,"midday"
1,81,81,0,"weekend","beforelunch","unknown","cold","grocery",0,1,0,"midday"
1,83,83,0,"weekend","afternoon","travelling","freezing","restaurant",0,1,0,"midday"
1,84,84,0,"weekday","afternoon","travelling","cold","restaurant",1,1,0,"midday"
1,85,85,0,"weekday","lunch","working","hot","restaurant",0,1,0,"midday"
1,87,87,0,"weekend","lunch","travelling","unknown","restaurant",0,1,0,"midday"
1,90,90,0,"weekday","breakfast","shopping","unknown","restaurant",1,1,0,"morning"
1,92,92,0,"weekday","breakfast","travelling","cold","grocery",0,1,0,"morning"
1,93,93,0,"weekday","lunch","travelling","unknown","grocery",0,1,0,"midday"
1,97,97,0,"weekend","lunch","travelling","warm","restaurant",0,1,0,"midday"
1,99,99,0,"weekend","lunch","unknown","unknown","restaurant",0,1,0,"midday"
1,101,101,0,"weekday","earlymorning","travelling","cold","restaurant",0,1,0,"morning"
1,102,102,0,"weekday","night","unknown","cold","grocery",0,1,0,"night"
1,103,103,0,"weekday","afternoon","travelling","cold","grocery",0,1,0,"midday"
1,104,104,0,"weekday","afternoon","unknown","cold","grocery",1,1,0,"midday"
1,105,105,0,"weekday","afternoon","leisure","cold","grocery",0,1,0,"midday"
1,109,109,0,"weekday","lunch","leisure","warm","restaurant",1,1,0,"midday"
1,110,110,0,"weekday","breakfast","travelling","hot","grocery",0,1,0,"morning"
1,111,111,0,"weekday","lunch","travelling","freezing","restaurant",0,1,0,"midday"
1,112,112,0,"weekday","lunch","shopping","warm","grocery",0,1,0,"midday"
1,114,114,0,"weekend","breakfast","unknown","unknown","grocery",0,1,1,"morning"
1,115,115,0,"weekday","lunch","travelling","cold","grocery",0,1,1,"midday"
1,116,116,0,"weekday","afternoon","shopping","warm","grocery",0,1,1,"midday"
1,117,117,0,"weekend","earlymorning","travelling","hot","restaurant",0,1,1,"morning"
1,118,118,0,"weekday","afternoon","travelling","freezing","grocery",0,1,1,"midday"
1,119,119,0,"weekday","beforelunch","working","unknown","grocery",0,1,1,"midday"
1,121,121,0,"weekend","beforelunch","travelling","freezing","grocery",0,1,1,"midday"
1,122,122,0,"weekend","beforelunch","travelling","freezing","grocery",0,1,1,"midday"
1,128,128,0,"weekday","beforelunch","travelling","hot","restaurant",1,1,1,"midday"
1,129,129,0,"weekend","afternoon","unknown","freezing","restaurant",0,1,1,"midday"
1,130,130,0,"weekday","lunch","travelling","freezing","grocery",0,1,1,"midday"
1,132,132,0,"weekday","morning","working","hot","grocery",0,1,1,"morning"
1,133,133,0,"weekday","lunch","unknown","warm","grocery",1,1,1,"midday"
1,134,134,0,"weekend","afternoon","travelling","unknown","grocery",0,1,1,"midday"
1,135,135,0,"weekday","afternoon","travelling","unknown","grocery",0,1,1,"midday"
1,136,136,0,"weekday","afternoon","travelling","unknown","restaurant",0,1,1,"midday"
1,138,138,0,"weekend","lunch","working","hot","grocery",0,1,1,"midday"
1,139,139,0,"weekday","lunch","shopping","warm","grocery",1,1,1,"midday"
1,141,141,0,"weekday","latenight","leisure","cold","restaurant",1,1,1,"night"
1,142,142,0,"weekday","lunch","travelling","freezing","restaurant",1,1,1,"midday"
