"pid","day","daysInStudy","day_zero","time_type","time_time","situation_major","weather_temperature","notification_type","engagement","S1","S2","time_time_simple"
1,0,0,0,"weekend","morning","working","cold","grocery",1,0,0,"morning"
1,1,1,0,"weekend","lunch","travelling","cold","grocery",0,0,0,"midday"
1,2,2,0,"weekday","lunch","unknown","cold","grocery",1,0,0,"midday"
1,4,4,0,"weekday","afternoon","travelling","unknown","grocery",0,0,0,"midday"
1,6,6,0,"weekend","afternoon","working","cold","grocery",0,0,0,"midday"
1,7,7,0,"weekday","afternoon","travelling","unknown","restaurant",0,0,0,"midday"
1,9,9,0,"weekday","beforelunch","travelling","cold","restaurant",1,0,0,"midday"
1,10,10,0,"weekday","earlymorning","travelling","freezing","grocery",0,0,0,"morning"
1,12,12,0,"weekday","afternoon","travelling","freezing","grocery",0,0,0,"midday"
1,13,13,0,"weekday","beforelunch","travelling","unknown","grocery",1,0,0,"midday"
1,16,16,0,"weekday","afternoon","travelling","freezing","restaurant",0,0,0,"midday"
1,17,17,0,"weekend","lunch","travelling","cold","restaurant",0,0,0,"midday"
1,18,18,0,"weekday","lunch","travelling","freezing","grocery",0,0,0,"midday"
1,20,20,0,"weekday","afternoon","travelling","unknown","restaurant",0,0,0,"midday"
1,21,21,0,"weekday","beforelunch","unknown","hot","grocery",0,0,0,"midday"
1,22,22,0,"unknown","breakfast","travelling","cold","restaurant",0,0,0,"morning"
1,23,23,0,"weekday","unknown","unknown","unknown","grocery",0,0,0,"unknown"
1,24,24,0,"weekday","afternoon","working","cold","grocery",0,0,0,"midday"
1,25,25,0,"weekday","afternoon","working","unknown","grocery",1,0,0,"midday"
1,26,26,0,"weekday","afternoon","working","cold","grocery",1,0,0,"midday"
1,28,28,0,"weekday","beforelunch","unknown","cold","restaurant",0,0,0,"midday"
1,29,29,0,"weekday","lunch","leisure","cold","grocery",1,0,0,"midday"
1,30,30,0,"weekday","afternoon","travelling","hot","grocery",1,0,0,"midday"
1,31,31,0,"weekday","afternoon","travelling","cold","restaurant",0,0,0,"midday"
1,32,32,0,"weekday","afternoon","travelling","cold","grocery",0,0,0,"midday"
1,33,33,0,"weekday","morning","unknown","warm","grocery",0,0,0,"morning"
1,34,34,0,"weekend","afternoon","shopping","freezing","restaurant",1,0,0,"midday"
1,35,35,0,"weekday","afternoon","travelling","cold","grocery",0,0,0,"midday"
1,36,36,0,"weekday","afternoon","unknown","cold","grocery",0,0,0,"midday"
1,37,37,0,"weekend","morning","unknown","hot","grocery",0,0,0,"morning"
1,38,38,0,"weekend","afternoon","working","warm","restaurant",1,0,0,"midday"
1,39,39,0,"weekday","earlymorning","travelling","warm","restaurant",1,0,0,"morning"
1,40,40,0,"weekday","lunch","unknown","unknown","grocery",0,0,0,"midday"
1,41,41,0,"weekday","lunch","travelling","warm","restaurant",0,0,0,"midday"
1,42,42,0,"weekday","beforelunch","morningrituals","freezing","grocery",0,0,0,"midday"
1,43,43,0,"weekday","breakfast","unknown","cold","restaurant",0,0,0,"morning"
1,44,44,0,"weekday","breakfast","unknown","warm","restaurant",0,0,0,"morning"
1,46,46,0,"weekday","dinner","travelling","cold","grocery",1,0,0,"night"
1,47,47,0,"weekday","breakfast","working","freezing","grocery",0,0,0,"morning"
1,48,48,0,"weekday","lunch","unknown","unknown","grocery",1,0,0,"midday"
1,50,50,0,"weekday","morning","unknown","freezing","grocery",1,0,0,"morning"
1,51,51,0,"weekend","lunch","travelling","unknown","restaurant",1,0,0,"midday"
1,52,52,0,"weekday","breakfast","travelling","freezing","restaurant",0,0,0,"morning"
1,53,53,0,"weekend","afternoon","working","freezing","restaurant",0,0,0,"midday"
1,54,54,0,"weekend","beforelunch","travelling","freezing","grocery",0,0,0,"midday"
1,55,55,0,"weekday","beforelunch","unknown","hot","restaurant",0,0,0,"midday"
1,56,56,0,"weekend","beforelunch","travelling","unknown","grocery",1,0,0,"midday"
1,57,57,0,"weekend","lunch","travelling","unknown","grocery",0,1,0,"midday"
1,58,58,0,"weekday","morning","unknown","freezing","restaurant",0,1,0,"morning"
1,59,59,0,"weekday","afternoon","morningrituals","unknown","grocery",0,1,0,"midday"
1,60,60,0,"weekday","afternoon","travelling","freezing","grocery",0,1,0,"midday"
1,61,61,0,"weekday","afternoon","travelling","freezing","grocery",0,1,0,"midday"
1,62,62,0,"weekday","lunch","travelling","cold","restaurant",1,1,0,"midday"
1,63,63,0,"weekday","beforelunch","travelling","hot","restaurant",1,1,0,"midday"
1,64,64,0,"weekday","unknown","travelling","hot","restaurant",0,1,0,"unknown"
1,66,66,0,"weekend","lunch","travelling","warm","grocery",0,1,0,"midday"
1,67,67,0,"weekend","lunch","travelling","unknown","restaurant",0,1,0,"midday"
1,68,68,0,"weekday","afternoon","leisure","warm","grocery",0,1,0,"midday"
1,69,69,0,"weekend","afternoon","unknown","unknown","restaurant",1,1,0,"midday"
1,71,71,0,"weekday","morning","travelling","unknown","restaurant",0,1,0,"morning"
1,73,73,0,"weekday","lunch","travelling","warm","grocery",1,1,0,"midday"
1,74,74,0,"weekday","afternoon","travelling","hot","restaurant",1,1,0,"midday"
1,75,75,0,"weekday","beforelunch","travelling","freezing","grocery",1,1,0,"midday"
1,76,76,0,"weekend","lunch","shopping","unknown","grocery",0,1,0,"midday"
1,77,77,0,"weekend","afternoon","unknown","warm","grocery",1,1,0,"midday"
1,79,79,0,"weekend","afternoon","working","hot","grocery",0,1,0,"midday"
1,81,81,0,"weekday","morning","travelling","hot","restaurant",0,1,0,"morning"
1,82,82,0,"weekday","afternoon","travelling","unknown","restaurant",0,1,0,"midday"
1,83,83,0,"weekday","afternoon","travelling","unknown","restaurant",0,1,0,"midday"
1,84,84,0,"weekday","afternoon","travelling","warm","restaurant",1,1,0,"midday"
1,87,87,0,"weekday","afternoon","travelling","unknown","restaurant",0,1,0,"midday"
1,88,88,0,"weekend","afternoon","travelling","unknown","grocery",0,1,0,"midday"
1,89,89,0,"weekday","beforelunch","working","cold","grocery",0,1,0,"midday"
1,90,90,0,"weekday","afternoon","travelling","warm","grocery",1,1,0,"midday"
1,91,91,0,"weekend","breakfast","travelling","unknown","grocery",0,1,0,"morning"
1,92,92,0,"weekday","breakfast","travelling","unknown","grocery",0,1,0,"morning"
1,93,93,0,"weekend","unknown","travelling","cold","grocery",0,1,0,"unknown"
1,94,94,0,"weekday","earlymorning","unknown","cold","grocery",0,1,0,"morning"
1,95,95,0,"weekday","dinner","morningrituals","warm","restaurant",0,1,0,"night"
1,97,97,0,"weekday","evening","travelling","freezing","restaurant",0,1,0,"night"
