"pid","day","daysInStudy","day_zero","time_type","time_time","situation_major","weather_temperature","notification_type","engagement","S1","S2","time_time_simple"
1,0,0,0,"weekday","afternoon","travelling","warm","restaurant",0,0,0,"midday"
1,1,1,0,"weekend","morning","leisure","cold","grocery",0,0,0,"morning"
1,2,2,0,"weekday","beforelunch","shopping","unknown","grocery",1,0,0,"midday"
1,4,4,0,"weekday","afternoon","travelling","cold","grocery",0,0,0,"midday"
1,5,5,0,"weekday","breakfast","unknown","unknown","grocery",1,0,0,"morning"
1,8,8,0,"weekday","beforelunch","travelling","unknown","restaurant",0,0,0,"midday"
1,10,10,0,"weekday","breakfast","unknown","unknown","grocery",0,0,0,"morning"
1,11,11,0,"weekday","breakfast","working","freezing","restaurant",0,0,0,"morning"
1,13,13,0,"weekend","afternoon","travelling","warm","restaurant",0,0,0,"midday"
1,14,14,0,"weekday","afternoon","travelling","unknown","grocery",0,0,0,"midday"
1,17,17,0,"weekend","lunch","unknown","cold","restaurant",0,0,0,"midday"
1,18,18,0,"weekday","afternoon","travelling","cold","restaurant",1,0,0,"midday"
1,19,19,0,"weekday","afternoon","unknown","freezing","grocery",0,0,0,"midday"
1,22,22,0,"weekend","lunch","travelling","freezing","restaurant",0,0,0,"midday"
1,24,24,0,"weekday","afternoon","travelling","cold","grocery",0,0,0,"midday"
1,25,25,0,"weekday","morning","working","freezing","restaurant",0,0,0,"morning"
1,26,26,0,"weekday","lunch","travelling","cold","grocery",0,0,0,"midday"
1,27,27,0,"weekend","morning","unknown","unknown","grocery",0,0,0,"morning"
1,29,29,0,"weekday","beforelunch","travelling","freezing","grocery",0,0,0,"midday"
1,30,30,0,"weekday","breakfast","travelling","cold","restaurant",1,0,0,"morning"
1,32,32,0,"weekend","afternoon","leisure","freezing","grocery",0,0,0,"midday"
1,33,33,0,"unknown","earlymorning","travelling","cold","grocery",0,0,0,"morning"
1,35,35,0,"weekday","afternoon","working","cold","grocery",0,0,0,"midday"
1,36,36,0,"weekend","lunch","leisure","freezing","grocery",0,0,0,"midday"
1,37,37,0,"weekday","lunch","unknown","cold","restaurant",0,0,0,"midday"
