"pid","day","daysInStudy","day_zero","time_type","time_time","situation_major","weather_temperature","notification_type","engagement","S1","S2","time_time_simple"
1,0,0,0,"weekday","dinner","travelling","unknown","restaurant",0,0,0,"night"
1,1,1,0,"weekday","afternoon","travelling","hot","grocery",0,0,0,"midday"
1,3,3,0,"weekday","afternoon","shopping","freezing","grocery",1,0,0,"midday"
1,4,4,0,"weekday","dinner","travelling","unknown","grocery",0,0,0,"night"
1,5,5,0,"weekend","lunch","working","freezing","grocery",0,0,0,"midday"
1,7,7,0,"weekday","dinner","unknown","unknown","restaurant",0,0,0,"night"
1,9,9,0,"weekday","breakfast","travelling","freezing","restaurant",1,0,0,"morning"
1,10,10,0,"weekday","afternoon","morningrituals","cold","restaurant",0,0,0,"midday"
1,11,11,0,"weekday","lunch","travelling","cold","restaurant",0,0,0,"midday"
1,13,13,0,"weekday","lunch","travelling","unknown","grocery",0,0,0,"midday"
1,14,14,0,"weekend","afternoon","travelling","unknown","grocery",0,0,0,"midday"
1,15,15,0,"weekend","breakfast","travelling","cold","grocery",1,0,0,"morning"
1,16,16,0,"weekend","lunch","travelling","cold","grocery",1,0,0,"midday"
1,17,17,0,"weekday","lunch","unknown","cold","grocery",0,0,0,"midday"
1,18,18,0,"weekend","beforelunch","travelling","cold","grocery",1,0,0,"midday"
1,20,20,0,"weekend","lunch","travelling","warm","grocery",0,0,0,"midday"
1,21,21,0,"weekday","breakfast","travelling","hot","restaurant",0,0,0,"morning"
1,22,22,0,"weekend","breakfast","working","cold","restaurant",0,0,0,"morning"
1,24,24,0,"weekend","latenight","travelling","warm","grocery",1,0,0,"night"
1,25,25,0,"weekday","beforelunch","shopping","freezing","grocery",0,0,0,"midday"
1,27,27,0,"weekday","morning","unknown","freezing","restaurant",0,0,0,"morning"
1,29,29,0,"weekend","dinner","travelling","cold","grocery",0,0,0,"night"
1,30,30,0,"weekend","morning","housework","cold","grocery",0,0,0,"morning"
1,31,31,0,"weekday","afternoon","working","cold","grocery",0,0,0,"midday"
1,34,34,0,"weekday","unknown","travelling","cold","restaurant",1,0,0,"unknown"
1,35,35,0,"weekday","breakfast","morningrituals","unknown","grocery",1,0,0,"morning"
1,36,36,0,"weekend","beforelunch","working","freezing","restaurant",1,0,0,"midday"
1,37,37,0,"weekday","beforelunch","morningrituals","warm","restaurant",0,0,0,"midday"
1,38,38,0,"weekday","lunch","travelling","warm","restaurant",1,0,0,"midday"
1,39,39,0,"weekday","afternoon","travelling","unknown","restaurant",0,0,0,"midday"
1,41,41,0,"weekday","afternoon","unknown","cold","grocery",0,0,0,"midday"
1,44,44,0,"weekday","afternoon","travelling","unknown","grocery",0,0,0,"midday"
1,47,47,0,"weekday","afternoon","unknown","cold","grocery",1,0,0,"midday"
1,50,50,0,"weekday","beforelunch","unknown","hot","grocery",1,0,0,"midday"
1,51,51,0,"weekday","breakfast","travelling","cold","grocery",0,0,0,"morning"
1,52,52,0,"weekend","dinner","travelling","unknown","grocery",1,0,0,"night"
1,53,53,0,"weekday","beforelunch","travelling","unknown","grocery",0,0,0,"midday"
1,54,54,0,"weekday","afternoon","leisure","unknown","restaurant",1,0,0,"midday"
1,55,55,0,"weekend","lunch","shopping","cold","grocery",0,0,0,"midday"
1,56,56,0,"weekday","lunch","unknown","cold","restaurant",0,0,0,"midday"
1,57,57,0,"weekend","morning","working","hot","grocery",1,1,0,"morning"
1,58,58,0,"weekday","dinner","travelling","warm","grocery",0,1,0,"night"
1,60,60,0,"weekday","earlymorning","travelling","warm","grocery",0,1,0,"morning"
1,61,61,0,"weekday","breakfast","travelling","cold","restaurant",1,1,0,"morning"
1,62,62,0,"weekday","beforelunch","working","warm","grocery",0,1,0,"midday"
1,63,63,0,"weekday","unknown","unknown","unknown","grocery",0,1,0,"unknown"
1,64,64,0,"weekday","breakfast","travelling","cold","grocery",0,1,0,"morning"
1,66,66,0,"weekend","lunch","travelling","cold","restaurant",0,1,0,"midday"
1,68,68,0,"weekday","afternoon","travelling","freezing","grocery",1,1,0,"midday"
1,69,69,0,"weekday","lunch","travelling","cold","grocery",0,1,0,"midday"
1,70,70,0,"weekday","afternoon","morningrituals","warm","grocery",1,1,0,"midday"
1,71,71,0,"weekday","beforelunch","travelling","cold","restaurant",1,1,0,"midday"
1,72,72,0,"weekday","night","travelling","cold","grocery",0,1,0,"night"
