"pid","day","daysInStudy","day_zero","time_type","time_time","situation_major","weather_temperature","notification_type","engagement","S1","S2","time_time_simple"
1,1,1,0,"unknown","beforelunch","travelling","freezing","restaurant",0,0,0,"midday"
1,32,32,0,"weekday","night","travelling","cold","restaurant",0,0,0,"night"
1,33,33,0,"weekend","unknown","shopping","unknown","restaurant",0,0,0,"unknown"
1,65,65,0,"weekday","afternoon","working","freezing","restaurant",0,1,0,"midday"
1,97,97,0,"weekend","breakfast","working","cold","grocery",0,1,0,"morning"
1,101,101,0,"unknown","beforelunch","unknown","warm","grocery",1,1,0,"midday"
1,109,109,0,"weekday","lunch","leisure","unknown","grocery",0,1,0,"midday"
1,150,150,0,"weekend","morning","travelling","unknown","grocery",0,1,1,"morning"
1,161,161,0,"weekday","lunch","unknown","freezing","grocery",0,1,1,"midday"
1,180,180,0,"weekend","lunch","travelling","freezing","restaurant",0,1,1,"midday"
2,8,5,3,"weekday","morning","travelling","unknown","restaurant",0,0,0,"morning"
2,12,9,3,"weekend","night","unknown","freezing","grocery",1,0,0,"night"
2,15,12,3,"weekday","afternoon","travelling","unknown","restaurant",0,0,0,"midday"
2,26,23,3,"weekday","afternoon","travelling","unknown","restaurant",0,0,0,"midday"
2,36,33,3,"weekday","afternoon","unknown","cold","restaurant",0,0,0,"midday"
2,40,37,3,"weekday","morning","travelling","unknown","grocery",1,0,0,"morning"
2,54,51,3,"weekday","afternoon","travelling","cold","grocery",0,0,0,"midday"
2,63,60,3,"weekday","beforelunch","travelling","cold","grocery",1,1,0,"midday"
2,67,64,3,"weekday","beforelunch","travelling","unknown","restaurant",0,1,0,"midday"
2,68,65,3,"weekend","afternoon","unknown","unknown","grocery",1,1,0,"midday"
2,72,69,3,"weekday","afternoon","travelling","hot","restaurant",0,1,0,"midday"
2,75,72,3,"weekday","lunch","travelling","cold","grocery",1,1,0,"midday"
2,79,76,3,"weekday","beforelunch","travelling","hot","restaurant",0,1,0,"midday"
2,81,78,3,"weekday","morning","travelling","warm","restaurant",0,1,0,"morning"
2,82,79,3,"weekend","lunch","travelling","freezing","grocery",0,1,0,"midday"
2,94,91,3,"weekday","afternoon","shopping","warm","grocery",1,1,0,"midday"
2,96,93,3,"weekday","beforelunch","travelling","freezing","restaurant",0,1,0,"midday"
2,109,106,3,"weekday","beforelunch","travelling","hot","restaurant",0,1,0,"midday"
2,117,114,3,"weekday","afternoon","travelling","cold","grocery",0,1,1,"midday"
2,120,117,3,"weekday","afternoon","travelling","warm","restaurant",0,1,1,"midday"
2,128,125,3,"weekday","lunch","travelling","cold","grocery",0,1,1,"midday"
2,129,126,3,"weekday","lunch","travelling","unknown","restaurant",0,1,1,"midday"
2,130,127,3,"weekend","morning","unknown","unknown","grocery",0,1,1,"morning"
2,132,129,3,"weekend","afternoon","travelling","cold","restaurant",0,1,1,"midday"
2,133,130,3,"weekday","afternoon","unknown","freezing","restaurant",1,1,1,"midday"
2,141,138,3,"weekday","lunch","unknown","hot","grocery",0,1,1,"midday"
2,145,142,3,"weekday","unknown","travelling","hot","grocery",0,1,1,"unknown"
2,147,144,3,"weekday","breakfast","travelling","unknown","grocery",1,1,1,"morning"
2,151,148,3,"weekend","beforelunch","travelling","cold","grocery",0,1,1,"midday"
2,153,150,3,"weekday","afternoon","shopping","freezing","grocery",0,1,1,"midday"
2,160,157,3,"weekend","lunch","unknown","unknown","grocery",1,1,1,"midday"
2,162,159,3,"weekend","afternoon","travelling","freezing","grocery",1,1,1,"midday"
2,165,162,3,"weekday","lunch","travelling","freezing","grocery",1,1,1,"midday"
2,170,167,3,"weekday","afternoon","unknown","warm","grocery",1,1,1,"midday"
2,171,168,3,"weekday","lunch","working","cold","restaurant",0,1,1,"midday"
2,172,169,3,"weekday","afternoon","travelling","unknown","grocery",0,1,1,"midday"
2,174,171,3,"weekend","beforelunch","travelling","hot","grocery",0,1,1,"midday"
2,180,177,3,"weekend","afternoon","working","freezing","grocery",0,1,1,"midday"
2,184,181,3,"weekday","afternoon","travelling","cold","grocery",0,1,1,"midday"
3,18,7,11,"weekday","beforelunch","travelling","unknown","grocery",0,0,0,"midday"
3,46,35,11,"weekday","lunch","travelling","freezing","grocery",0,0,0,"midday"
3,50,39,11,"weekend","beforelunch","morningrituals","freezing","restaurant",0,0,0,"midday"
3,61,50,11,"weekday","afternoon","shopping","unknown","grocery",0,0,0,"midday"
3,101,90,11,"weekday","lunch","morningrituals","hot","grocery",0,1,0,"midday"
3,104,93,11,"weekday","afternoon","morningrituals","warm","restaurant",0,1,0,"midday"
3,133,122,11,"weekday","breakfast","travelling","unknown","restaurant",0,1,1,"morning"
3,146,135,11,"weekend","morning","working","cold","grocery",0,1,1,"morning"
3,167,156,11,"weekday","morning","leisure","freezing","restaurant",0,1,1,"morning"
3,185,174,11,"weekday","beforelunch","travelling","warm","grocery",1,1,1,"midday"
4,17,1,16,"weekday","dinner","morningrituals","cold","restaurant",0,0,0,"night"
