"pid","day","daysInStudy","day_zero","time_type","time_time","situation_major","weather_temperature","notification_type","engagement","S1","S2","time_time_simple"
1,10,10,0,"weekday","earlymorning","working","hot","restaurant",0,0,0,"morning"
1,16,16,0,"weekend","morning","working","cold","grocery",0,0,0,"morning"
1,20,20,0,"weekday","afternoon","travelling","unknown","restaurant",0,0,0,"midday"
1,80,80,0,"weekday","afternoon","travelling","warm","restaurant",1,1,0,"midday"
1,92,92,0,"weekend","dinner","travelling","cold","grocery",1,1,0,"night"
1,119,119,0,"weekday","afternoon","leisure","freezing","restaurant",0,1,1,"midday"
1,123,123,0,"weekday","afternoon","leisure","cold","restaurant",0,1,1,"midday"
1,155,155,0,"weekday","breakfast","working","freezing","restaurant",1,1,1,"morning"
1,160,160,0,"weekday","lunch","travelling","unknown","grocery",0,1,1,"midday"
1,179,179,0,"weekday","afternoon","working","unknown","grocery",1,1,1,"midday"
2,13,0,13,"weekend","breakfast","travelling","warm","grocery",1,0,0,"morning"
2,14,1,13,"weekend","dinner","travelling","freezing","grocery",0,0,0,"night"
2,17,4,13,"weekday","beforelunch","travelling","warm","grocery",0,0,0,"midday"
2,18,5,13,"weekend","lunch","travelling","freezing","grocery",0,0,0,"midday"
2,20,7,13,"weekday","afternoon","travelling","hot","grocery",0,0,0,"midday"
2,21,8,13,"weekday","beforelunch","unknown","freezing","grocery",1,0,0,"midday"
2,22,9,13,"weekend","unknown","unknown","cold","grocery",1,0,0,"unknown"
2,24,11,13,"weekday","lunch","shopping","freezing","grocery",1,0,0,"midday"
2,25,12,13,"weekend","dinner","travelling","unknown","grocery",1,0,0,"night"
2,27,14,13,"weekend","afternoon","travelling","warm","restaurant",0,0,0,"midday"
2,28,15,13,"weekday","lunch","travelling","cold","restaurant",0,0,0,"midday"
2,30,17,13,"weekday","beforelunch","travelling","cold","restaurant",1,0,0,"midday"
2,31,18,13,"weekday","breakfast","travelling","cold","restaurant",1,0,0,"morning"
2,32,19,13,"weekend","lunch","travelling","freezing","restaurant",0,0,0,"midday"
2,35,22,13,"weekday","afternoon","travelling","cold","restaurant",0,0,0,"midday"
2,37,24,13,"weekday","afternoon","travelling","cold","grocery",0,0,0,"midday"
2,40,27,13,"weekday","earlymorning","morningrituals","freezing","grocery",1,0,0,"morning"
2,41,28,13,"unknown","afternoon","travelling","unknown","grocery",0,0,0,"midday"
2,42,29,13,"weekday","beforelunch","leisure","warm","restaurant",1,0,0,"midday"
2,43,30,13,"weekday","morning","unknown","unknown","restaurant",0,0,0,"morning"
2,44,31,13,"weekend","lunch","unknown","unknown","grocery",1,0,0,"midday"
2,46,33,13,"weekend","dinner","travelling","freezing","restaurant",0,0,0,"night"
2,47,34,13,"weekend","breakfast","travelling","cold","grocery",1,0,0,"morning"
2,48,35,13,"weekday","lunch","travelling","unknown","restaurant",1,0,0,"midday"
2,49,36,13,"weekday","breakfast","travelling","cold","restaurant",0,0,0,"morning"
2,50,37,13,"weekday","beforelunch","travelling","unknown","restaurant",1,0,0,"midday"
2,51,38,13,"weekday","beforelunch","travelling","cold","grocery",0,0,0,"midday"
2,52,39,13,"weekday","lunch","travelling","cold","grocery",0,0,0,"midday"
2,54,41,13,"weekday","earlymorning","working","hot","grocery",0,0,0,"morning"
