"pid","day","daysInStudy","day_zero","time_type","time_time","situation_major","weather_temperature","notification_type","engagement","S1","S2","time_time_simple"
1,1,1,0,"weekday","lunch","travelling","cold","restaurant",0,0,0,"midday"
1,11,11,0,"weekday","evening","leisure","cold","grocery",0,0,0,"night"
1,12,12,0,"weekday","lunch","shopping","warm","restaurant",0,0,0,"midday"
1,14,14,0,"weekday","afternoon","travelling","freezing","grocery",0,0,0,"midday"
1,18,18,0,"weekday","afternoon","travelling","cold","grocery",1,0,0,"midday"
1,19,19,0,"weekday","afternoon","unknown","cold","restaurant",0,0,0,"midday"
1,22,22,0,"weekday","morning","travelling","unknown","restaurant",0,0,0,"morning"
1,25,25,0,"weekday","lunch","leisure","warm","grocery",0,0,0,"midday"
1,26,26,0,"weekday","dinner","travelling","warm","restaurant",0,0,0,"night"
1,28,28,0,"weekend","lunch","travelling","cold","restaurant",0,0,0,"midday"
1,34,34,0,"weekend","breakfast","travelling","warm","grocery",0,0,0,"morning"
1,35,35,0,"weekend","lunch","unknown","cold","grocery",0,0,0,"midday"
1,38,38,0,"weekday","beforelunch","leisure","unknown","grocery",1,0,0,"midday"
1,40,40,0,"weekday","lunch","travelling","warm","restaurant",0,0,0,"midday"
1,41,41,0,"weekday","afternoon","travelling","hot","grocery",0,0,0,"midday"
1,44,44,0,"weekday","lunch","unknown","cold","grocery",0,0,0,"midday"
1,45,45,0,"unknown","afternoon","shopping","cold","restaurant",1,0,0,"midday"
1,46,46,0,"unknown","breakfast","morningrituals","unknown","grocery",1,0,0,"morning"
1,51,51,0,"weekday","afternoon","unknown","unknown","grocery",0,0,0,"midday"
1,52,52,0,"weekday","beforelunch","leisure","cold","restaurant",0,0,0,"midday"
1,54,54,0,"weekend","afternoon","travelling","cold","grocery",0,0,0,"midday"
1,55,55,0,"weekend","breakfast","travelling","freezing","restaurant",0,0,0,"morning"
1,56,56,0,"weekday","afternoon","working","cold","restaurant",1,0,0,"midday"
1,57,57,0,"weekday","lunch","travelling","unknown","restaurant",0,1,0,"midday"
1,58,58,0,"weekday","lunch","unknown","freezing","restaurant",0,1,0,"midday"
1,62,62,0,"weekday","afternoon","travelling","cold","grocery",1,1,0,"midday"
1,64,64,0,"weekend","beforelunch","travelling","unknown","grocery",1,1,0,"midday"
1,65,65,0,"weekday","beforelunch","working","cold","restaurant",0,1,0,"midday"
1,67,67,0,"weekday","afternoon","morningrituals","hot","grocery",0,1,0,"midday"
1,69,69,0,"weekday","unknown","travelling","warm","grocery",0,1,0,"unknown"
1,70,70,0,"weekday","beforelunch","travelling","cold","restaurant",0,1,0,"midday"
1,71,71,0,"weekday","breakfast","travelling","unknown","restaurant",0,1,0,"morning"
1,75,75,0,"weekday","breakfast","travelling","freezing","grocery",0,1,0,"morning"
1,76,76,0,"weekday","morning","unknown","warm","grocery",0,1,0,"morning"
1,81,81,0,"weekday","beforelunch","unknown","unknown","restaurant",0,1,0,"midday"
1,84,84,0,"weekday","afternoon","travelling","freezing","grocery",0,1,0,"midday"
1,85,85,0,"weekend","afternoon","travelling","warm","restaurant",0,1,0,"midday"
1,86,86,0,"weekday","beforelunch","travelling","unknown","grocery",0,1,0,"midday"
1,91,91,0,"weekday","afternoon","working","unknown","grocery",0,1,0,"midday"
1,93,93,0,"weekday","beforelunch","travelling","freezing","restaurant",0,1,0,"midday"
1,94,94,0,"weekend","breakfast","travelling","unknown","restaurant",1,1,0,"morning"
1,102,102,0,"weekday","lunch","travelling","hot","grocery",0,1,0,"midday"
1,106,106,0,"weekday","breakfast","unknown","unknown","restaurant",0,1,0,"morning"
1,110,110,0,"weekday","afternoon","travelling","unknown","grocery",0,1,0,"midday"
1,112,112,0,"weekend","night","unknown","unknown","restaurant",0,1,0,"night"
1,115,115,0,"weekday","unknown","unknown","warm","restaurant",0,1,1,"unknown"
1,116,116,0,"weekday","night","travelling","unknown","restaurant",0,1,1,"night"
1,117,117,0,"weekday","lunch","travelling","unknown","restaurant",1,1,1,"midday"
1,122,122,0,"weekday","afternoon","travelling","cold","restaurant",1,1,1,"midday"
1,125,125,0,"weekday","breakfast","travelling","warm","grocery",0,1,1,"morning"
1,126,126,0,"weekday","morning","unknown","freezing","grocery",0,1,1,"morning"
1,130,130,0,"weekday","lunch","travelling","warm","grocery",0,1,1,"midday"
1,132,132,0,"weekday","evening","working","warm","grocery",1,1,1,"night"
1,139,139,0,"weekday","earlymorning","travelling","hot","restaurant",0,1,1,"morning"
1,140,140,0,"weekend","afternoon","travelling","unknown","grocery",0,1,1,"midday"
1,141,141,0,"unknown","dinner","travelling","unknown","restaurant",1,1,1,"night"
1,142,142,0,"weekend","breakfast","travelling","unknown","restaurant",0,1,1,"morning"
1,143,143,0,"weekend","lunch","travelling","unknown","restaurant",0,1,1,"midday"
1,148,148,0,"weekday","breakfast","travelling","warm","grocery",1,1,1,"morning"
1,149,149,0,"weekday","beforelunch","unknown","cold","grocery",1,1,1,"midday"
1,151,151,0,"weekday","afternoon","morningrituals","unknown","grocery",0,1,1,"midday"
1,152,152,0,"weekday","morning","travelling","cold","restaurant",0,1,1,"morning"
1,153,153,0,"weekend","beforelunch","travelling","unknown","grocery",0,1,1,"midday"
1,155,155,0,"weekend","lunch","travelling","unknown","restaurant",0,1,1,"midday"
1,159,159,0,"weekend","lunch","travelling","unknown","grocery",0,1,1,"midday"
1,161,161,0,"weekday","beforelunch","leisure","freezing","grocery",0,1,1,"midday"
1,163,163,0,"weekday","afternoon","leisure","unknown","grocery",1,1,1,"midday"
1,165,165,0,"weekday","beforelunch","travelling","cold","grocery",0,1,1,"midday"
1,170,170,0,"weekend","beforelunch","travelling","hot","restaurant",1,1,1,"midday"
1,171,171,0,"weekday","unknown","travelling","cold","grocery",0,1,1,"unknown"
1,174,174,0,"weekday","lunch","shopping","cold","grocery",1,1,1,"midday"
1,175,175,0,"weekday","morning","unknown","unknown","grocery",1,1,1,"morning"
1,177,177,0,"weekday","beforelunch","leisure","unknown","restaurant",0,1,1,"midday"
2,13,3,10,"weekday","unknown","travelling","cold","restaurant",0,0,0,"unknown"
2,17,7,10,"weekday","beforelunch","travelling","unknown","grocery",0,0,0,"midday"
2,18,8,10,"unknown","lunch","leisure","freezing","grocery",0,0,0,"midday"
2,19,9,10,"weekend","lunch","unknown","warm","restaurant",1,0,0,"midday"
2,32,22,10,"weekday","lunch","travelling","cold","grocery",0,0,0,"midday"
2,33,23,10,"weekday","lunch","travelling","unknown","restaurant",1,0,0,"midday"
2,35,25,10,"weekday","afternoon","leisure","freezing","grocery",0,0,0,"midday"
2,36,26,10,"weekday","afternoon","travelling","unknown","restaurant",1,0,0,"midday"
2,43,33,10,"weekday","lunch","leisure","unknown","restaurant",0,0,0,"midday"
2,44,34,10,"weekend","breakfast","unknown","cold","grocery",1,0,0,"morning"
2,50,40,10,"weekend","lunch","working","unknown","grocery",0,0,0,"midday"
2,65,55,10,"weekday","lunch","travelling","freezing","grocery",0,0,0,"midday"
2,69,59,10,"weekday","beforelunch","leisure","unknown","restaurant",1,1,0,"midday"
2,72,62,10,"weekday","lunch","unknown","unknown","restaurant",0,1,0,"midday"
