"pid","day","daysInStudy","day_zero","time_type","time_time","situation_major","weather_temperature","notification_type","engagement","S1","S2","time_time_simple"
1,1,1,0,"weekday","unknown","travelling","unknown","grocery",1,0,0,"unknown"
1,3,3,0,"weekday","breakfast","travelling","freezing","restaurant",0,0,0,"morning"
1,9,9,0,"weekend","lunch","unknown","cold","grocery",0,0,0,"midday"
1,16,16,0,"weekday","breakfast","travelling","unknown","restaurant",0,0,0,"morning"
1,29,29,0,"weekend","beforelunch","working","hot","grocery",0,0,0,"midday"
1,35,35,0,"weekday","beforelunch","leisure","cold","grocery",1,0,0,"midday"
1,47,47,0,"weekday","afternoon","shopping","unknown","grocery",0,0,0,"midday"
1,50,50,0,"weekend","earlymorning","working","freezing","grocery",0,0,0,"morning"
1,54,54,0,"weekday","lunch","travelling","freezing","grocery",0,0,0,"midday"
1,55,55,0,"weekday","morning","travelling","warm","restaurant",0,0,0,"morning"
1,72,72,0,"unknown","morning","travelling","unknown","grocery",1,1,0,"morning"
1,79,79,0,"weekend","dinner","unknown","cold","grocery",0,1,0,"night"
1,81,81,0,"weekend","lunch","travelling","cold","grocery",0,1,0,"midday"
1,95,95,0,"weekday","lunch","unknown","cold","restaurant",0,1,0,"midday"
1,96,96,0,"weekday","beforelunch","unknown","unknown","grocery",0,1,0,"midday"
1,100,100,0,"weekend","breakfast","working","freezing","grocery",1,1,0,"morning"
1,113,113,0,"weekend","afternoon","unknown","cold","grocery",0,1,1,"midday"
1,118,118,0,"weekend","lunch","travelling","unknown","grocery",1,1,1,"midday"
1,127,127,0,"weekday","beforelunch","travelling","cold","grocery",0,1,1,"midday"
1,129,129,0,"weekday","beforelunch","travelling","freezing","restaurant",0,1,1,"midday"
1,134,134,0,"weekday","afternoon","unknown","freezing","grocery",0,1,1,"midday"
1,135,135,0,"weekday","lunch","travelling","warm","grocery",0,1,1,"midday"
1,138,138,0,"weekday","breakfast","travelling","unknown","grocery",0,1,1,"morning"
1,163,163,0,"weekday","afternoon","unknown","freezing","grocery",1,1,1,"midday"
1,176,176,0,"weekend","afternoon","travelling","cold","grocery",0,1,1,"midday"
1,178,178,0,"weekday","evening","travelling","cold","grocery",0,1,1,"night"
1,180,180,0,"unknown","afternoon","leisure","cold","restaurant",0,1,1,"midday"
1,181,181,0,"weekend","afternoon","unknown","freezing","grocery",0,1,1,"midday"
1,182,182,0,"weekday","unknown","shopping","freezing","restaurant",0,1,1,"unknown"
2,11,0,11,"weekday","night","travelling","cold","grocery",0,0,0,"night"
2,15,4,11,"weekday","afternoon","shopping","cold","grocery",0,0,0,"midday"
2,17,6,11,"weekday","beforelunch","travelling","cold","restaurant",0,0,0,"midday"
2,19,8,11,"weekday","afternoon","travelling","unknown","grocery",1,0,0,"midday"
2,20,9,11,"weekend","earlymorning","travelling","cold","grocery",1,0,0,"morning"
2,22,11,11,"weekday","lunch","travelling","cold","restaurant",1,0,0,"midday"
2,24,13,11,"weekday","beforelunch","leisure","freezing","grocery",0,0,0,"midday"
2,25,14,11,"weekday","lunch","travelling","warm","restaurant",0,0,0,"midday"
2,26,15,11,"weekday","afternoon","unknown","unknown","grocery",0,0,0,"midday"
2,28,17,11,"weekday","lunch","unknown","warm","restaurant",0,0,0,"midday"
2,30,19,11,"weekday","lunch","travelling","freezing","grocery",1,0,0,"midday"
2,34,23,11,"weekday","morning","travelling","cold","grocery",0,0,0,"morning"
