"pid","day","daysInStudy","day_zero","time_type","time_time","situation_major","weather_temperature","notification_type","engagement","S1","S2","time_time_simple"
1,0,0,0,"weekday","beforelunch","working","unknown","grocery",0,0,0,"midday"
1,3,3,0,"weekday","afternoon","travelling","warm","grocery",0,0,0,"midday"
1,4,4,0,"weekend","afternoon","travelling","unknown","grocery",0,0,0,"midday"
1,5,5,0,"weekday","afternoon","working","cold","grocery",1,0,0,"midday"
1,9,9,0,"weekday","breakfast","unknown","unknown","grocery",0,0,0,"morning"
1,12,12,0,"weekday","afternoon","travelling","cold","grocery",0,0,0,"midday"
1,13,13,0,"weekday","beforelunch","travelling","warm","restaurant",0,0,0,"midday"
1,14,14,0,"weekday","lunch","unknown","freezing","grocery",0,0,0,"midday"
1,15,15,0,"weekday","beforelunch","travelling","warm","grocery",0,0,0,"midday"
1,16,16,0,"weekday","afternoon","unknown","cold","restaurant",0,0,0,"midday"
1,17,17,0,"weekend","breakfast","unknown","cold","restaurant",1,0,0,"morning"
1,18,18,0,"weekday","beforelunch","travelling","freezing","restaurant",0,0,0,"midday"
1,20,20,0,"weekday","afternoon","leisure","warm","restaurant",0,0,0,"midday"
1,22,22,0,"weekday","afternoon","shopping","freezing","grocery",0,0,0,"midday"
1,23,23,0,"weekday","afternoon","unknown","cold","grocery",0,0,0,"midday"
1,25,25,0,"weekday","beforelunch","travelling","unknown","restaurant",1,0,0,"midday"
1,26,26,0,"weekend","lunch","leisure","hot","grocery",1,0,0,"midday"
1,30,30,0,"weekend","beforelunch","travelling","unknown","restaurant",0,0,0,"midday"
1,32,32,0,"weekday","lunch","travelling","cold","restaurant",0,0,0,"midday"
1,34,34,0,"weekday","afternoon","travelling","freezing","grocery",0,0,0,"midday"
1,35,35,0,"weekday","lunch","working","cold","restaurant",0,0,0,"midday"
1,36,36,0,"weekend","lunch","unknown","cold","grocery",0,0,0,"midday"
1,37,37,0,"weekday","breakfast","travelling","unknown","grocery",0,0,0,"morning"
1,41,41,0,"weekend","morning","travelling","unknown","restaurant",1,0,0,"morning"
1,42,42,0,"weekday","afternoon","unknown","freezing","restaurant",0,0,0,"midday"
1,43,43,0,"weekday","lunch","travelling","cold","grocery",0,0,0,"midday"
1,44,44,0,"weekday","dinner","travelling","cold","grocery",0,0,0,"night"
1,46,46,0,"unknown","lunch","morningrituals","warm","grocery",0,0,0,"midday"
1,47,47,0,"weekday","beforelunch","travelling","cold","grocery",1,0,0,"midday"
1,49,49,0,"weekday","afternoon","travelling","warm","grocery",1,0,0,"midday"
1,50,50,0,"weekend","beforelunch","travelling","cold","restaurant",0,0,0,"midday"
1,51,51,0,"weekday","earlymorning","travelling","freezing","restaurant",1,0,0,"morning"
1,54,54,0,"weekday","beforelunch","unknown","cold","restaurant",0,0,0,"midday"
1,56,56,0,"weekday","beforelunch","travelling","freezing","grocery",0,0,0,"midday"
1,57,57,0,"weekend","lunch","travelling","unknown","restaurant",0,1,0,"midday"
1,59,59,0,"weekend","beforelunch","travelling","warm","restaurant",1,1,0,"midday"
1,60,60,0,"weekend","beforelunch","unknown","unknown","restaurant",0,1,0,"midday"
1,62,62,0,"weekday","unknown","leisure","unknown","grocery",1,1,0,"unknown"
