"pid","day","daysInStudy","day_zero","time_type","time_time","situation_major","weather_temperature","notification_type","engagement","S1","S2","time_time_simple"
1,0,0,0,"weekday","morning","travelling","freezing","restaurant",0,0,0,"morning"
1,1,1,0,"weekday","earlymorning","travelling","freezing","restaurant",0,0,0,"morning"
1,2,2,0,"weekend","afternoon","travelling","cold","restaurant",0,0,0,"midday"
1,3,3,0,"weekday","dinner","travelling","freezing","restaurant",0,0,0,"night"
1,7,7,0,"weekday","afternoon","travelling","unknown","grocery",0,0,0,"midday"
1,9,9,0,"weekday","afternoon","travelling","cold","restaurant",1,0,0,"midday"
1,11,11,0,"weekday","breakfast","travelling","cold","grocery",0,0,0,"morning"
1,15,15,0,"weekend","afternoon","travelling","cold","restaurant",0,0,0,"midday"
1,16,16,0,"weekday","afternoon","unknown","warm","grocery",0,0,0,"midday"
1,20,20,0,"unknown","afternoon","travelling","unknown","restaurant",1,0,0,"midday"
1,25,25,0,"weekday","breakfast","working","hot","restaurant",0,0,0,"morning"
1,26,26,0,"weekend","afternoon","travelling","freezing","grocery",0,0,0,"midday"
1,32,32,0,"weekend","breakfast","travelling","freezing","restaurant",1,0,0,"morning"
1,37,37,0,"weekday","morning","travelling","unknown","restaurant",1,0,0,"morning"
1,41,41,0,"weekday","breakfast","travelling","hot","restaurant",0,0,0,"morning"
1,43,43,0,"weekday","lunch","leisure","cold","grocery",1,0,0,"midday"
1,49,49,0,"weekday","afternoon","travelling","hot","restaurant",0,0,0,"midday"
1,51,51,0,"weekend","beforelunch","travelling","cold","restaurant",0,0,0,"midday"
1,55,55,0,"weekday","lunch","shopping","warm","grocery",0,0,0,"midday"
1,58,58,0,"weekday","afternoon","travelling","freezing","grocery",1,1,0,"midday"
1,62,62,0,"weekday","breakfast","working","unknown","grocery",0,1,0,"morning"
1,63,63,0,"weekend","dinner","travelling","warm","restaurant",1,1,0,"night"
1,66,66,0,"weekday","afternoon","shopping","cold","grocery",0,1,0,"midday"
1,73,73,0,"weekday","unknown","travelling","hot","grocery",1,1,0,"unknown"
1,76,76,0,"weekend","lunch","leisure","unknown","restaurant",1,1,0,"midday"
1,83,83,0,"weekday","afternoon","travelling","hot","restaurant",0,1,0,"midday"
1,96,96,0,"weekday","beforelunch","working","unknown","grocery",0,1,0,"midday"
1,98,98,0,"weekday","afternoon","travelling","unknown","restaurant",0,1,0,"midday"
1,104,104,0,"weekday","unknown","travelling","freezing","restaurant",0,1,0,"unknown"
1,113,113,0,"weekday","beforelunch","unknown","cold","restaurant",0,1,1,"midday"
1,115,115,0,"weekend","afternoon","working","freezing","restaurant",1,1,1,"midday"
1,121,121,0,"weekday","lunch","housework","cold","restaurant",0,1,1,"midday"
1,122,122,0,"weekday","afternoon","unknown","freezing","grocery",1,1,1,"midday"
1,126,126,0,"weekday","lunch","travelling","freezing","restaurant",0,1,1,"midday"
