"pid","day","daysInStudy","day_zero","time_type","time_time","situation_major","weather_temperature","notification_type","engagement","S1","S2","time_time_simple"
1,0,0,0,"weekday","breakfast","unknown","unknown","grocery",0,0,0,"morning"
1,8,8,0,"weekday","lunch","travelling","unknown","grocery",0,0,0,"midday"
1,9,9,0,"weekend","lunch","morningrituals","hot","restaurant",1,0,0,"midday"
1,11,11,0,"weekend","breakfast","unknown","cold","restaurant",0,0,0,"morning"
1,12,12,0,"weekday","lunch","working","cold","grocery",1,0,0,"midday"
1,13,13,0,"weekday","lunch","shopping","warm","restaurant",1,0,0,"midday"
1,20,20,0,"weekday","beforelunch","travelling","cold","grocery",0,0,0,"midday"
1,27,27,0,"weekday","lunch","leisure","cold","restaurant",0,0,0,"midday"
1,30,30,0,"weekend","lunch","travelling","cold","restaurant",0,0,0,"midday"
1,35,35,0,"weekend","lunch","shopping","cold","grocery",1,0,0,"midday"
1,82,82,0,"weekday","afternoon","travelling","hot","grocery",0,1,0,"midday"
1,83,83,0,"weekend","lunch","leisure","freezing","restaurant",0,1,0,"midday"
1,84,84,0,"weekday","lunch","working","freezing","grocery",0,1,0,"midday"
1,86,86,0,"weekday","beforelunch","working","warm","restaurant",0,1,0,"midday"
1,93,93,0,"weekday","morning","travelling","warm","grocery",0,1,0,"morning"
1,96,96,0,"weekend","afternoon","travelling","cold","grocery",0,1,0,"midday"
1,101,101,0,"weekday","night","travelling","warm","restaurant",1,1,0,"night"
1,113,113,0,"weekend","afternoon","unknown","freezing","restaurant",0,1,1,"midday"
1,118,118,0,"weekday","lunch","unknown","freezing","restaurant",0,1,1,"midday"
1,131,131,0,"weekday","afternoon","unknown","cold","restaurant",0,1,1,"midday"
1,135,135,0,"weekday","lunch","working","warm","restaurant",0,1,1,"midday"
1,144,144,0,"weekday","evening","working","unknown","grocery",0,1,1,"night"
1,145,145,0,"weekday","beforelunch","travelling","freezing","restaurant",0,1,1,"midday"
1,155,155,0,"weekend","lunch","working","unknown","restaurant",0,1,1,"midday"
1,168,168,0,"weekend","morning","unknown","freezing","grocery",0,1,1,"morning"
1,169,169,0,"weekday","night","leisure","unknown","grocery",1,1,1,"night"
1,174,174,0,"weekend","breakfast","travelling","freezing","restaurant",0,1,1,"morning"
1,175,175,0,"weekend","lunch","unknown","freezing","restaurant",0,1,1,"midday"
1,179,179,0,"weekday","afternoon","working","cold","grocery",0,1,1,"midday"
2,11,1,10,"weekday","breakfast","shopping","freezing","grocery",1,0,0,"morning"
2,18,8,10,"weekend","afternoon","unknown","freezing","grocery",0,0,0,"midday"
2,23,13,10,"weekday","unknown","shopping","cold","restaurant",0,0,0,"unknown"
2,25,15,10,"weekday","beforelunch","travelling","warm","grocery",0,0,0,"midday"
2,30,20,10,"weekday","afternoon","unknown","warm","restaurant",1,0,0,"midday"
2,36,26,10,"weekday","breakfast","travelling","cold","grocery",1,0,0,"morning"
2,69,59,10,"weekday","afternoon","unknown","freezing","restaurant",1,1,0,"midday"
2,70,60,10,"weekend","lunch","working","freezing","restaurant",1,1,0,"midday"
2,76,66,10,"weekday","lunch","travelling","freezing","grocery",0,1,0,"midday"
2,84,74,10,"weekday","breakfast","leisure","cold","grocery",0,1,0,"morning"
2,88,78,10,"weekday","morning","working","freezing","grocery",1,1,0,"morning"
2,89,79,10,"weekday","afternoon","travelling","freezing","grocery",0,1,0,"midday"
2,91,81,10,"weekday","afternoon","unknown","unknown","grocery",0,1,0,"midday"
2,93,83,10,"weekend","lunch","working","freezing","grocery",1,1,0,"midday"
2,94,84,10,"weekend","dinner","shopping","unknown","grocery",1,1,0,"night"
2,103,93,10,"weekday","afternoon","leisure","hot","grocery",1,1,0,"midday"
2,106,96,10,"weekend","morning","working","cold","grocery",0,1,0,"morning"
2,108,98,10,"weekday","beforelunch","unknown","hot","grocery",0,1,0,"midday"
2,118,108,10,"unknown","morning","travelling","cold","grocery",0,1,0,"morning"
2,120,110,10,"weekday","afternoon","travelling","freezing","restaurant",0,1,0,"midday"
2,130,120,10,"weekday","lunch","working","cold","restaurant",0,1,1,"midday"
2,144,134,10,"unknown","afternoon","travelling","unknown","grocery",1,1,1,"midday"
2,145,135,10,"weekday","lunch","travelling","hot","restaurant",1,1,1,"midday"
2,149,139,10,"weekend","morning","working","unknown","restaurant",0,1,1,"morning"
2,150,140,10,"weekday","afternoon","travelling","unknown","restaurant",1,1,1,"midday"
2,151,141,10,"weekday","afternoon","working","unknown","restaurant",0,1,1,"midday"
2,153,143,10,"weekday","lunch","working","freezing","grocery",0,1,1,"midday"
2,163,153,10,"weekday","evening","unknown","warm","grocery",0,1,1,"night"
2,165,155,10,"weekday","afternoon","leisure","freezing","restaurant",0,1,1,"midday"
2,169,159,10,"weekday","breakfast","travelling","warm","restaurant",0,1,1,"morning"
2,175,165,10,"weekday","afternoon","unknown","warm","grocery",1,1,1,"midday"
2,178,168,10,"weekend","afternoon","travelling","hot","grocery",0,1,1,"midday"
2,193,183,10,"weekday","lunch","working","hot","grocery",1,1,1,"midday"
3,16,1,15,"weekday","afternoon","working","freezing","restaurant",0,0,0,"midday"
3,17,2,15,"weekday","afternoon","leisure","cold","restaurant",0,0,0,"midday"
3,18,3,15,"weekday","afternoon","leisure","freezing","restaurant",0,0,0,"midday"
3,19,4,15,"weekday","afternoon","travelling","freezing","grocery",1,0,0,"midday"
3,21,6,15,"weekday","afternoon","travelling","warm","restaurant",0,0,0,"midday"
3,22,7,15,"weekday","afternoon","unknown","cold","restaurant",0,0,0,"midday"
3,26,11,15,"weekday","lunch","travelling","unknown","restaurant",0,0,0,"midday"
3,27,12,15,"weekend","afternoon","travelling","cold","grocery",1,0,0,"midday"
3,33,18,15,"weekday","afternoon","travelling","hot","restaurant",0,0,0,"midday"
3,34,19,15,"weekday","morning","travelling","freezing","grocery",0,0,0,"morning"
3,42,27,15,"weekday","afternoon","travelling","freezing","restaurant",0,0,0,"midday"
3,43,28,15,"weekday","afternoon","travelling","hot","restaurant",0,0,0,"midday"
3,46,31,15,"weekend","beforelunch","travelling","freezing","grocery",1,0,0,"midday"
3,47,32,15,"weekday","lunch","travelling","cold","grocery",0,0,0,"midday"
3,50,35,15,"weekday","beforelunch","unknown","cold","restaurant",1,0,0,"midday"
3,54,39,15,"weekend","lunch","travelling","freezing","grocery",0,0,0,"midday"
3,55,40,15,"weekday","beforelunch","travelling","warm","grocery",1,0,0,"midday"
3,56,41,15,"weekday","beforelunch","travelling","freezing","restaurant",0,0,0,"midday"
3,58,43,15,"weekday","lunch","travelling","warm","restaurant",1,0,0,"midday"
3,61,46,15,"weekday","afternoon","shopping","warm","restaurant",1,0,0,"midday"
3,64,49,15,"weekday","beforelunch","shopping","cold","restaurant",0,0,0,"midday"
3,67,52,15,"weekend","dinner","travelling","freezing","grocery",0,0,0,"night"
3,69,54,15,"weekday","morning","travelling","unknown","restaurant",1,0,0,"morning"
3,74,59,15,"weekend","breakfast","travelling","cold","restaurant",0,1,0,"morning"
3,75,60,15,"weekday","afternoon","travelling","unknown","grocery",0,1,0,"midday"
3,76,61,15,"unknown","afternoon","travelling","freezing","grocery",0,1,0,"midday"
3,79,64,15,"weekend","afternoon","travelling","freezing","restaurant",0,1,0,"midday"
3,80,65,15,"weekday","lunch","unknown","warm","restaurant",0,1,0,"midday"
3,81,66,15,"weekday","dinner","travelling","unknown","restaurant",0,1,0,"night"
3,82,67,15,"weekday","afternoon","travelling","unknown","restaurant",0,1,0,"midday"
3,86,71,15,"weekday","night","travelling","hot","restaurant",0,1,0,"night"
3,90,75,15,"weekday","beforelunch","shopping","cold","restaurant",1,1,0,"midday"
3,92,77,15,"weekend","beforelunch","unknown","warm","restaurant",0,1,0,"midday"
3,93,78,15,"weekday","lunch","travelling","cold","grocery",1,1,0,"midday"
3,97,82,15,"weekday","earlymorning","travelling","cold","restaurant",0,1,0,"morning"
3,99,84,15,"weekday","afternoon","unknown","cold","grocery",0,1,0,"midday"
