"pid","day","daysInStudy","day_zero","time_type","time_time","situation_major","weather_temperature","notification_type","engagement","S1","S2","time_time_simple"
1,0,0,0,"weekday","breakfast","shopping","freezing","grocery",0,0,0,"morning"
1,4,4,0,"weekend","beforelunch","travelling","cold","restaurant",0,0,0,"midday"
1,5,5,0,"weekday","night","travelling","unknown","grocery",0,0,0,"night"
1,7,7,0,"weekday","lunch","morningrituals","unknown","restaurant",0,0,0,"midday"
1,9,9,0,"weekday","beforelunch","unknown","warm","restaurant",1,0,0,"midday"
1,12,12,0,"weekday","afternoon","travelling","hot","restaurant",1,0,0,"midday"
1,16,16,0,"weekday","morning","leisure","cold","grocery",1,0,0,"morning"
1,17,17,0,"weekend","lunch","travelling","unknown","grocery",0,0,0,"midday"
1,18,18,0,"weekend","lunch","travelling","freezing","grocery",1,0,0,"midday"
1,22,22,0,"weekday","afternoon","travelling","cold","restaurant",1,0,0,"midday"
1,23,23,0,"weekday","beforelunch","travelling","cold","restaurant",0,0,0,"midday"
1,25,25,0,"weekend","afternoon","unknown","hot","restaurant",0,0,0,"midday"
1,27,27,0,"weekend","afternoon","travelling","unknown","restaurant",0,0,0,"midday"
1,30,30,0,"weekday","beforelunch","leisure","unknown","grocery",1,0,0,"midday"
1,31,31,0,"weekday","dinner","unknown","hot","grocery",0,0,0,"night"
1,33,33,0,"weekday","afternoon","travelling","warm","grocery",0,0,0,"midday"
1,34,34,0,"weekend","lunch","leisure","hot","restaurant",0,0,0,"midday"
1,35,35,0,"weekday","afternoon","leisure","hot","grocery",0,0,0,"midday"
1,38,38,0,"weekday","breakfast","travelling","cold","grocery",1,0,0,"morning"
1,39,39,0,"weekday","afternoon","unknown","cold","grocery",0,0,0,"midday"
1,41,41,0,"weekday","evening","working","cold","restaurant",1,0,0,"night"
1,42,42,0,"weekday","night","working","freezing","grocery",0,0,0,"night"
1,43,43,0,"weekday","morning","travelling","cold","grocery",0,0,0,"morning"
1,44,44,0,"unknown","afternoon","travelling","warm","grocery",1,0,0,"midday"
1,47,47,0,"weekend","afternoon","working","cold","restaurant",0,0,0,"midday"
1,54,54,0,"weekday","afternoon","travelling","unknown","restaurant",1,0,0,"midday"
1,55,55,0,"weekday","afternoon","travelling","warm","restaurant",0,0,0,"midday"
1,60,60,0,"weekday","night","travelling","cold","restaurant",1,1,0,"night"
1,61,61,0,"weekend","afternoon","travelling","freezing","restaurant",0,1,0,"midday"
1,63,63,0,"weekday","afternoon","travelling","freezing","grocery",0,1,0,"midday"
1,64,64,0,"weekday","morning","working","freezing","restaurant",0,1,0,"morning"
1,65,65,0,"weekday","night","leisure","freezing","restaurant",0,1,0,"night"
1,66,66,0,"weekend","beforelunch","travelling","freezing","grocery",0,1,0,"midday"
1,69,69,0,"weekend","latenight","travelling","warm","restaurant",1,1,0,"night"
1,70,70,0,"weekday","beforelunch","leisure","freezing","grocery",0,1,0,"midday"
1,76,76,0,"weekday","breakfast","travelling","freezing","restaurant",0,1,0,"morning"
1,79,79,0,"weekday","beforelunch","travelling","unknown","grocery",0,1,0,"midday"
1,80,80,0,"weekday","morning","travelling","cold","grocery",0,1,0,"morning"
1,81,81,0,"weekday","morning","travelling","unknown","grocery",0,1,0,"morning"
1,83,83,0,"weekend","breakfast","unknown","hot","grocery",0,1,0,"morning"
1,84,84,0,"weekend","afternoon","leisure","unknown","grocery",0,1,0,"midday"
1,85,85,0,"weekend","afternoon","working","warm","restaurant",0,1,0,"midday"
