"pid","day","daysInStudy","day_zero","time_type","time_time","situation_major","weather_temperature","notification_type","engagement","S1","S2","time_time_simple"
1,0,0,0,"weekday","lunch","travelling","freezing","grocery",0,0,0,"midday"
1,1,1,0,"weekday","afternoon","travelling","unknown","grocery",1,0,0,"midday"
1,3,3,0,"weekday","lunch","travelling","unknown","grocery",0,0,0,"midday"
1,4,4,0,"weekday","unknown","unknown","unknown","grocery",0,0,0,"unknown"
1,5,5,0,"weekday","evening","leisure","warm","restaurant",0,0,0,"night"
1,6,6,0,"weekday","beforelunch","travelling","cold","restaurant",1,0,0,"midday"
1,7,7,0,"weekday","beforelunch","travelling","freezing","grocery",0,0,0,"midday"
1,8,8,0,"weekend","beforelunch","travelling","hot","restaurant",0,0,0,"midday"
1,9,9,0,"weekday","beforelunch","travelling","cold","grocery",1,0,0,"midday"
1,10,10,0,"weekend","lunch","unknown","cold","restaurant",0,0,0,"midday"
1,12,12,0,"weekend","afternoon","unknown","unknown","restaurant",0,0,0,"midday"
1,13,13,0,"weekday","unknown","travelling","warm","restaurant",0,0,0,"unknown"
1,15,15,0,"weekend","afternoon","travelling","freezing","restaurant",1,0,0,"midday"
1,16,16,0,"weekday","breakfast","travelling","cold","grocery",0,0,0,"morning"
1,19,19,0,"weekend","lunch","travelling","freezing","grocery",0,0,0,"midday"
1,20,20,0,"weekday","beforelunch","travelling","freezing","restaurant",0,0,0,"midday"
1,22,22,0,"weekday","dinner","unknown","hot","grocery",1,0,0,"night"
1,23,23,0,"weekday","afternoon","travelling","freezing","restaurant",0,0,0,"midday"
1,25,25,0,"weekend","beforelunch","travelling","cold","restaurant",0,0,0,"midday"
1,26,26,0,"weekend","afternoon","travelling","warm","restaurant",0,0,0,"midday"
1,28,28,0,"weekday","unknown","travelling","cold","restaurant",0,0,0,"unknown"
1,29,29,0,"weekday","lunch","travelling","unknown","grocery",1,0,0,"midday"
1,30,30,0,"weekend","beforelunch","leisure","cold","restaurant",1,0,0,"midday"
1,31,31,0,"weekend","earlymorning","unknown","cold","restaurant",0,0,0,"morning"
