"pid","day","daysInStudy","day_zero","time_type","time_time","situation_major","weather_temperature","notification_type","engagement","S1","S2","time_time_simple"
1,1,1,0,"weekday","breakfast","travelling","freezing","grocery",0,0,0,"morning"
1,3,3,0,"weekday","lunch","travelling","freezing","restaurant",1,0,0,"midday"
1,4,4,0,"weekday","lunch","working","unknown","restaurant",0,0,0,"midday"
1,5,5,0,"weekday","lunch","working","warm","grocery",0,0,0,"midday"
1,8,8,0,"weekday","afternoon","unknown","cold","grocery",0,0,0,"midday"
1,27,27,0,"weekend","lunch","travelling","cold","restaurant",0,0,0,"midday"
1,32,32,0,"weekday","morning","unknown","warm","grocery",0,0,0,"morning"
1,34,34,0,"weekday","lunch","working","warm","grocery",0,0,0,"midday"
1,36,36,0,"weekday","morning","travelling","unknown","restaurant",0,0,0,"morning"
1,38,38,0,"weekday","lunch","travelling","hot","restaurant",0,0,0,"midday"
1,54,54,0,"weekend","breakfast","travelling","warm","restaurant",0,0,0,"morning"
1,67,67,0,"weekday","afternoon","shopping","unknown","restaurant",0,1,0,"midday"
1,76,76,0,"weekend","afternoon","travelling","cold","restaurant",0,1,0,"midday"
1,80,80,0,"weekend","lunch","travelling","hot","restaurant",0,1,0,"midday"
1,85,85,0,"weekday","afternoon","shopping","unknown","grocery",1,1,0,"midday"
1,94,94,0,"weekday","beforelunch","travelling","cold","grocery",0,1,0,"midday"
1,102,102,0,"weekday","breakfast","travelling","hot","restaurant",0,1,0,"morning"
1,107,107,0,"weekday","lunch","working","unknown","grocery",1,1,0,"midday"
1,108,108,0,"weekday","lunch","leisure","cold","grocery",0,1,0,"midday"
1,110,110,0,"weekday","morning","working","freezing","grocery",1,1,0,"morning"
1,114,114,0,"weekday","morning","working","warm","restaurant",0,1,1,"morning"
1,118,118,0,"weekday","lunch","travelling","unknown","grocery",0,1,1,"midday"
1,122,122,0,"weekday","beforelunch","leisure","unknown","restaurant",0,1,1,"midday"
1,130,130,0,"weekday","breakfast","travelling","warm","grocery",1,1,1,"morning"
1,142,142,0,"weekday","lunch","travelling","hot","restaurant",0,1,1,"midday"
1,147,147,0,"weekend","morning","travelling","unknown","grocery",0,1,1,"morning"
1,150,150,0,"weekday","beforelunch","leisure","warm","grocery",1,1,1,"midday"
1,153,153,0,"weekday","lunch","travelling","cold","restaurant",0,1,1,"midday"
1,158,158,0,"weekday","beforelunch","travelling","freezing","grocery",0,1,1,"midday"
1,173,173,0,"weekend","beforelunch","travelling","hot","restaurant",0,1,1,"midday"
1,177,177,0,"weekday","afternoon","leisure","cold","grocery",1,1,1,"midday"
1,181,181,0,"weekday","afternoon","travelling","warm","grocery",0,1,1,"midday"
1,182,182,0,"weekday","afternoon","travelling","freezing","restaurant",0,1,1,"midday"
2,9,0,9,"weekday","morning","working","freezing","restaurant",1,0,0,"morning"
2,13,4,9,"weekday","morning","unknown","hot","grocery",0,0,0,"morning"
2,15,6,9,"weekday","lunch","travelling","freezing","restaurant",1,0,0,"midday"
