"pid","day","daysInStudy","day_zero","time_type","time_time","situation_major","weather_temperature","notification_type","engagement","S1","S2","time_time_simple"
1,0,0,0,"weekday","lunch","travelling","cold","grocery",0,0,0,"midday"
1,4,4,0,"weekend","beforelunch","travelling","freezing","grocery",1,0,0,"midday"
1,9,9,0,"weekend","beforelunch","working","cold","restaurant",0,0,0,"midday"
1,12,12,0,"weekend","dinner","travelling","unknown","grocery",0,0,0,"night"
1,14,14,0,"weekday","afternoon","unknown","cold","grocery",0,0,0,"midday"
1,17,17,0,"weekend","afternoon","travelling","cold","restaurant",1,0,0,"midday"
1,20,20,0,"weekday","beforelunch","travelling","warm","grocery",1,0,0,"midday"
1,24,24,0,"weekday","breakfast","travelling","warm","restaurant",0,0,0,"morning"
1,28,28,0,"weekday","breakfast","unknown","cold","restaurant",0,0,0,"morning"
1,37,37,0,"weekend","beforelunch","travelling","unknown","restaurant",0,0,0,"midday"
1,38,38,0,"weekday","afternoon","travelling","unknown","restaurant",0,0,0,"midday"
1,39,39,0,"weekday","breakfast","travelling","freezing","restaurant",0,0,0,"morning"
1,40,40,0,"weekday","lunch","unknown","cold","restaurant",0,0,0,"midday"
1,43,43,0,"weekday","beforelunch","working","cold","restaurant",0,0,0,"midday"
1,50,50,0,"unknown","unknown","unknown","unknown","grocery",0,0,0,"unknown"
1,53,53,0,"weekend","beforelunch","travelling","unknown","restaurant",1,0,0,"midday"
1,54,54,0,"weekday","lunch","leisure","unknown","grocery",0,0,0,"midday"
1,64,64,0,"weekday","lunch","unknown","warm","grocery",0,1,0,"midday"
1,66,66,0,"weekday","breakfast","travelling","cold","grocery",0,1,0,"morning"
1,68,68,0,"weekday","beforelunch","unknown","cold","restaurant",0,1,0,"midday"
1,69,69,0,"weekday","dinner","unknown","warm","restaurant",1,1,0,"night"
1,74,74,0,"weekday","beforelunch","travelling","freezing","restaurant",1,1,0,"midday"
1,76,76,0,"weekday","afternoon","travelling","freezing","restaurant",0,1,0,"midday"
1,80,80,0,"weekday","afternoon","travelling","cold","grocery",1,1,0,"midday"
1,84,84,0,"weekend","afternoon","travelling","hot","restaurant",1,1,0,"midday"
1,85,85,0,"weekend","lunch","shopping","warm","restaurant",1,1,0,"midday"
1,88,88,0,"weekday","breakfast","travelling","hot","restaurant",0,1,0,"morning"
1,92,92,0,"weekend","night","working","cold","restaurant",0,1,0,"night"
1,94,94,0,"weekday","afternoon","travelling","cold","restaurant",0,1,0,"midday"
1,96,96,0,"weekday","afternoon","working","freezing","grocery",0,1,0,"midday"
1,104,104,0,"weekday","lunch","travelling","cold","grocery",0,1,0,"midday"
1,108,108,0,"weekday","beforelunch","travelling","freezing","restaurant",1,1,0,"midday"
1,110,110,0,"weekend","lunch","travelling","unknown","grocery",1,1,0,"midday"
1,112,112,0,"weekend","morning","travelling","unknown","restaurant",0,1,0,"morning"
1,129,129,0,"weekday","afternoon","travelling","freezing","restaurant",1,1,1,"midday"
1,130,130,0,"weekday","lunch","travelling","cold","grocery",1,1,1,"midday"
1,131,131,0,"weekday","dinner","travelling","freezing","grocery",0,1,1,"night"
1,133,133,0,"weekend","afternoon","unknown","freezing","restaurant",0,1,1,"midday"
1,135,135,0,"weekday","afternoon","travelling","unknown","restaurant",0,1,1,"midday"
1,142,142,0,"weekend","afternoon","travelling","unknown","grocery",1,1,1,"midday"
1,144,144,0,"weekday","afternoon","travelling","freezing","restaurant",0,1,1,"midday"
1,145,145,0,"weekday","afternoon","travelling","freezing","grocery",0,1,1,"midday"
1,146,146,0,"weekday","lunch","working","cold","restaurant",0,1,1,"midday"
1,147,147,0,"weekday","lunch","travelling","cold","restaurant",1,1,1,"midday"
1,150,150,0,"weekday","evening","travelling","cold","grocery",0,1,1,"night"
1,151,151,0,"weekday","lunch","travelling","warm","restaurant",0,1,1,"midday"
1,155,155,0,"weekend","unknown","unknown","hot","restaurant",0,1,1,"unknown"
1,156,156,0,"weekday","afternoon","travelling","hot","restaurant",0,1,1,"midday"
1,157,157,0,"weekday","earlymorning","leisure","warm","grocery",0,1,1,"morning"
1,159,159,0,"weekday","beforelunch","travelling","freezing","grocery",0,1,1,"midday"
1,162,162,0,"weekday","afternoon","travelling","cold","restaurant",1,1,1,"midday"
1,164,164,0,"weekday","breakfast","travelling","hot","grocery",0,1,1,"morning"
1,171,171,0,"weekend","breakfast","travelling","unknown","grocery",0,1,1,"morning"
1,172,172,0,"weekend","earlymorning","travelling","freezing","grocery",0,1,1,"morning"
1,174,174,0,"weekday","morning","travelling","freezing","restaurant",0,1,1,"morning"
1,176,176,0,"weekday","morning","travelling","cold","grocery",0,1,1,"morning"
1,179,179,0,"weekday","beforelunch","leisure","warm","grocery",1,1,1,"midday"
1,180,180,0,"weekday","breakfast","travelling","hot","restaurant",0,1,1,"morning"
1,181,181,0,"weekend","evening","travelling","cold","restaurant",0,1,1,"night"
1,183,183,0,"weekend","morning","travelling","unknown","grocery",1,1,1,"morning"
2,21,11,10,"weekend","lunch","travelling","freezing","restaurant",0,0,0,"midday"
2,23,13,10,"weekday","morning","travelling","freezing","restaurant",0,0,0,"morning"
2,32,22,10,"weekday","morning","travelling","freezing","grocery",0,0,0,"morning"
2,36,26,10,"weekday","afternoon","travelling","cold","grocery",1,0,0,"midday"
2,37,27,10,"weekday","afternoon","travelling","warm","restaurant",0,0,0,"midday"
2,40,30,10,"weekday","lunch","travelling","freezing","grocery",1,0,0,"midday"
2,48,38,10,"unknown","breakfast","travelling","freezing","restaurant",0,0,0,"morning"
2,53,43,10,"weekday","lunch","unknown","warm","grocery",0,0,0,"midday"
2,65,55,10,"weekend","afternoon","travelling","freezing","restaurant",1,0,0,"midday"
2,66,56,10,"weekday","morning","travelling","cold","grocery",1,0,0,"morning"
2,80,70,10,"weekday","beforelunch","travelling","unknown","grocery",1,1,0,"midday"
2,81,71,10,"weekday","afternoon","travelling","cold","restaurant",1,1,0,"midday"
2,88,78,10,"weekday","beforelunch","unknown","cold","grocery",0,1,0,"midday"
2,103,93,10,"weekday","beforelunch","working","hot","restaurant",0,1,0,"midday"
2,107,97,10,"weekday","lunch","unknown","freezing","grocery",0,1,0,"midday"
2,109,99,10,"weekend","beforelunch","travelling","freezing","restaurant",0,1,0,"midday"
2,111,101,10,"weekend","morning","travelling","unknown","grocery",0,1,0,"morning"
2,115,105,10,"weekday","morning","travelling","warm","restaurant",0,1,0,"morning"
2,119,109,10,"weekday","afternoon","travelling","cold","grocery",1,1,0,"midday"
2,120,110,10,"weekday","beforelunch","travelling","cold","grocery",0,1,0,"midday"
2,124,114,10,"weekday","beforelunch","unknown","cold","grocery",0,1,1,"midday"
2,128,118,10,"weekday","morning","travelling","cold","restaurant",0,1,1,"morning"
2,129,119,10,"weekday","lunch","leisure","cold","restaurant",0,1,1,"midday"
2,133,123,10,"weekend","night","travelling","cold","grocery",0,1,1,"night"
2,134,124,10,"weekday","beforelunch","travelling","cold","grocery",0,1,1,"midday"
2,136,126,10,"weekday","afternoon","travelling","freezing","restaurant",0,1,1,"midday"
2,141,131,10,"weekday","afternoon","shopping","warm","restaurant",1,1,1,"midday"
2,158,148,10,"weekday","afternoon","unknown","freezing","grocery",1,1,1,"midday"
2,163,153,10,"weekend","breakfast","travelling","cold","grocery",0,1,1,"morning"
2,164,154,10,"weekday","breakfast","travelling","cold","grocery",0,1,1,"morning"
2,181,171,10,"weekday","breakfast","unknown","cold","restaurant",0,1,1,"morning"
2,182,172,10,"weekend","morning","unknown","warm","grocery",0,1,1,"morning"
2,188,178,10,"weekend","dinner","shopping","cold","grocery",1,1,1,"night"
3,18,0,18,"weekday","morning","morningrituals","hot","restaurant",1,0,0,"morning"
3,19,1,18,"weekday","lunch","unknown","cold","restaurant",1,0,0,"midday"
3,20,2,18,"weekday","lunch","unknown","cold","restaurant",0,0,0,"midday"
3,21,3,18,"weekday","breakfast","travelling","freezing","grocery",0,0,0,"morning"
3,22,4,18,"weekday","afternoon","travelling","unknown","restaurant",0,0,0,"midday"
3,23,5,18,"weekday","lunch","travelling","freezing","grocery",1,0,0,"midday"
3,28,10,18,"weekday","afternoon","working","hot","restaurant",1,0,0,"midday"
3,30,12,18,"weekday","lunch","working","unknown","grocery",0,0,0,"midday"
3,31,13,18,"weekday","afternoon","leisure","unknown","restaurant",0,0,0,"midday"
3,33,15,18,"weekday","beforelunch","travelling","freezing","grocery",0,0,0,"midday"
3,36,18,18,"unknown","lunch","travelling","unknown","grocery",0,0,0,"midday"
3,39,21,18,"weekday","lunch","unknown","hot","grocery",0,0,0,"midday"
3,41,23,18,"weekday","afternoon","travelling","unknown","grocery",1,0,0,"midday"
3,42,24,18,"weekday","afternoon","travelling","warm","grocery",0,0,0,"midday"
3,44,26,18,"weekday","afternoon","travelling","cold","restaurant",0,0,0,"midday"
3,45,27,18,"weekday","morning","travelling","cold","restaurant",1,0,0,"morning"
3,50,32,18,"weekday","lunch","travelling","freezing","grocery",0,0,0,"midday"
3,51,33,18,"weekday","lunch","travelling","cold","grocery",0,0,0,"midday"
3,52,34,18,"weekend","lunch","working","warm","grocery",0,0,0,"midday"
3,53,35,18,"weekend","beforelunch","travelling","cold","grocery",0,0,0,"midday"
3,54,36,18,"weekday","lunch","travelling","cold","restaurant",0,0,0,"midday"
3,55,37,18,"weekday","beforelunch","travelling","freezing","restaurant",0,0,0,"midday"
3,58,40,18,"weekend","afternoon","travelling","freezing","restaurant",1,0,0,"midday"
3,60,42,18,"weekday","lunch","shopping","cold","grocery",0,0,0,"midday"
3,61,43,18,"weekday","afternoon","travelling","freezing","grocery",0,0,0,"midday"
3,62,44,18,"weekend","lunch","travelling","cold","grocery",0,0,0,"midday"
3,64,46,18,"weekday","beforelunch","travelling","unknown","restaurant",1,0,0,"midday"
3,67,49,18,"weekday","breakfast","travelling","warm","restaurant",0,0,0,"morning"
3,68,50,18,"unknown","breakfast","travelling","freezing","restaurant",0,0,0,"morning"
3,69,51,18,"weekend","afternoon","travelling","warm","restaurant",1,0,0,"midday"
3,70,52,18,"weekday","lunch","travelling","warm","grocery",1,0,0,"midday"
3,74,56,18,"weekday","beforelunch","working","freezing","grocery",0,0,0,"midday"
3,75,57,18,"weekday","afternoon","travelling","hot","restaurant",1,1,0,"midday"
3,76,58,18,"weekday","lunch","travelling","cold","grocery",0,1,0,"midday"
3,77,59,18,"unknown","afternoon","unknown","freezing","restaurant",1,1,0,"midday"
3,78,60,18,"weekday","beforelunch","travelling","freezing","restaurant",0,1,0,"midday"
3,79,61,18,"weekday","afternoon","leisure","cold","restaurant",0,1,0,"midday"
3,80,62,18,"weekend","lunch","working","unknown","grocery",0,1,0,"midday"
3,82,64,18,"weekday","lunch","shopping","unknown","grocery",1,1,0,"midday"
3,83,65,18,"weekday","lunch","travelling","unknown","restaurant",1,1,0,"midday"
3,87,69,18,"weekend","breakfast","unknown","unknown","restaurant",1,1,0,"morning"
3,88,70,18,"weekday","unknown","travelling","freezing","grocery",1,1,0,"unknown"
3,94,76,18,"weekend","afternoon","unknown","cold","grocery",0,1,0,"midday"
3,96,78,18,"weekday","breakfast","travelling","cold","restaurant",1,1,0,"morning"
3,97,79,18,"weekday","afternoon","travelling","cold","grocery",0,1,0,"midday"
3,100,82,18,"weekend","lunch","leisure","cold","grocery",1,1,0,"midday"
3,101,83,18,"weekday","morning","travelling","cold","restaurant",0,1,0,"morning"
3,102,84,18,"weekday","afternoon","shopping","hot","restaurant",0,1,0,"midday"
3,103,85,18,"weekday","lunch","travelling","warm","restaurant",1,1,0,"midday"
3,104,86,18,"weekday","night","unknown","freezing","grocery",0,1,0,"night"
3,109,91,18,"weekday","dinner","unknown","cold","grocery",1,1,0,"night"
3,110,92,18,"weekend","beforelunch","shopping","warm","restaurant",0,1,0,"midday"
3,111,93,18,"weekend","afternoon","travelling","freezing","grocery",1,1,0,"midday"
3,112,94,18,"weekday","morning","working","unknown","grocery",0,1,0,"morning"
3,113,95,18,"weekend","lunch","travelling","cold","grocery",0,1,0,"midday"
3,118,100,18,"weekend","afternoon","travelling","cold","restaurant",0,1,0,"midday"
3,119,101,18,"weekday","lunch","unknown","cold","grocery",0,1,0,"midday"
3,120,102,18,"weekday","breakfast","travelling","cold","restaurant",0,1,0,"morning"
3,122,104,18,"weekend","lunch","unknown","freezing","restaurant",0,1,0,"midday"
3,123,105,18,"weekday","morning","working","freezing","grocery",1,1,0,"morning"
3,124,106,18,"weekday","beforelunch","working","warm","grocery",0,1,0,"midday"
3,126,108,18,"weekday","afternoon","shopping","warm","grocery",1,1,0,"midday"
3,127,109,18,"weekday","lunch","leisure","cold","restaurant",0,1,0,"midday"
3,128,110,18,"weekend","lunch","travelling","freezing","restaurant",1,1,0,"midday"
3,130,112,18,"weekend","afternoon","unknown","unknown","restaurant",0,1,0,"midday"
3,131,113,18,"unknown","dinner","travelling","unknown","restaurant",1,1,1,"night"
3,132,114,18,"weekday","beforelunch","travelling","warm","grocery",0,1,1,"midday"
3,135,117,18,"weekday","afternoon","travelling","cold","grocery",1,1,1,"midday"
3,140,122,18,"weekday","lunch","travelling","freezing","restaurant",0,1,1,"midday"
3,141,123,18,"weekday","lunch","travelling","cold","restaurant",0,1,1,"midday"
3,142,124,18,"weekday","afternoon","travelling","cold","grocery",0,1,1,"midday"
3,143,125,18,"weekday","beforelunch","travelling","freezing","grocery",0,1,1,"midday"
3,144,126,18,"weekday","afternoon","unknown","hot","restaurant",0,1,1,"midday"
3,145,127,18,"weekend","beforelunch","working","cold","grocery",0,1,1,"midday"
3,148,130,18,"weekend","afternoon","unknown","hot","grocery",0,1,1,"midday"
3,149,131,18,"weekday","lunch","unknown","cold","restaurant",0,1,1,"midday"
3,150,132,18,"weekday","lunch","travelling","cold","grocery",0,1,1,"midday"
3,151,133,18,"weekday","afternoon","unknown","warm","grocery",0,1,1,"midday"
3,152,134,18,"weekday","afternoon","working","warm","grocery",1,1,1,"midday"
3,153,135,18,"weekday","lunch","travelling","freezing","restaurant",0,1,1,"midday"
3,154,136,18,"weekday","lunch","working","unknown","restaurant",1,1,1,"midday"
3,158,140,18,"weekday","lunch","shopping","unknown","grocery",0,1,1,"midday"
3,160,142,18,"weekday","lunch","unknown","cold","restaurant",0,1,1,"midday"
3,161,143,18,"weekday","afternoon","travelling","unknown","grocery",0,1,1,"midday"
3,164,146,18,"weekday","afternoon","unknown","warm","grocery",1,1,1,"midday"
3,166,148,18,"weekday","evening","shopping","hot","restaurant",1,1,1,"night"
3,167,149,18,"weekday","lunch","travelling","unknown","restaurant",0,1,1,"midday"
3,170,152,18,"weekday","morning","travelling","unknown","restaurant",0,1,1,"morning"
3,171,153,18,"weekend","afternoon","travelling","hot","restaurant",0,1,1,"midday"
3,175,157,18,"weekday","beforelunch","travelling","hot","restaurant",0,1,1,"midday"
3,177,159,18,"weekend","afternoon","unknown","freezing","grocery",1,1,1,"midday"
3,182,164,18,"weekday","breakfast","leisure","unknown","restaurant",1,1,1,"morning"
3,186,168,18,"weekday","lunch","leisure","freezing","restaurant",0,1,1,"midday"
3,187,169,18,"weekday","lunch","leisure","warm","restaurant",0,1,1,"midday"
3,190,172,18,"weekday","lunch","travelling","cold","restaurant",0,1,1,"midday"
3,192,174,18,"weekend","afternoon","travelling","freezing","grocery",1,1,1,"midday"
3,194,176,18,"weekday","afternoon","shopping","cold","grocery",0,1,1,"midday"
3,199,181,18,"weekday","lunch","unknown","unknown","restaurant",0,1,1,"midday"
3,201,183,18,"weekend","afternoon","travelling","warm","grocery",0,1,1,"midday"
4,20,0,20,"weekend","lunch","travelling","cold","grocery",1,0,0,"midday"
4,22,2,20,"weekday","unknown","travelling","unknown","grocery",0,0,0,"unknown"
4,24,4,20,"weekend","beforelunch","travelling","cold","grocery",0,0,0,"midday"
4,30,10,20,"weekend","lunch","travelling","warm","restaurant",0,0,0,"midday"
4,33,13,20,"weekday","afternoon","unknown","hot","grocery",0,0,0,"midday"
4,34,14,20,"weekend","lunch","travelling","cold","grocery",1,0,0,"midday"
4,36,16,20,"weekday","lunch","leisure","freezing","grocery",0,0,0,"midday"
4,53,33,20,"weekday","afternoon","travelling","freezing","grocery",0,0,0,"midday"
4,58,38,20,"weekday","afternoon","travelling","unknown","grocery",1,0,0,"midday"
4,70,50,20,"weekday","afternoon","travelling","freezing","grocery",0,0,0,"midday"
4,75,55,20,"weekday","evening","unknown","cold","grocery",0,0,0,"night"
4,82,62,20,"weekday","lunch","leisure","unknown","restaurant",0,1,0,"midday"
4,85,65,20,"weekday","breakfast","travelling","cold","restaurant",1,1,0,"morning"
4,91,71,20,"weekday","beforelunch","travelling","cold","grocery",0,1,0,"midday"
4,102,82,20,"weekday","breakfast","travelling","cold","restaurant",0,1,0,"morning"
4,103,83,20,"weekday","afternoon","leisure","cold","grocery",1,1,0,"midday"
4,104,84,20,"weekday","morning","travelling","cold","grocery",0,1,0,"morning"
4,106,86,20,"weekday","afternoon","travelling","cold","restaurant",0,1,0,"midday"
4,107,87,20,"weekday","afternoon","shopping","unknown","grocery",1,1,0,"midday"
4,109,89,20,"weekday","lunch","travelling","unknown","grocery",1,1,0,"midday"
4,125,105,20,"weekday","afternoon","travelling","warm","grocery",1,1,0,"midday"
4,145,125,20,"weekend","beforelunch","travelling","unknown","restaurant",0,1,1,"midday"
4,155,135,20,"weekend","lunch","shopping","cold","grocery",1,1,1,"midday"
4,161,141,20,"weekday","afternoon","unknown","cold","grocery",0,1,1,"midday"
4,162,142,20,"weekday","afternoon","leisure","warm","grocery",1,1,1,"midday"
4,170,150,20,"weekday","lunch","unknown","cold","grocery",0,1,1,"midday"
4,190,170,20,"weekend","lunch","travelling","unknown","restaurant",1,1,1,"midday"
4,197,177,20,"weekday","lunch","leisure","cold","grocery",0,1,1,"midday"
4,201,181,20,"weekday","afternoon","leisure","freezing","restaurant",1,1,1,"midday"
5,23,0,23,"weekday","afternoon","travelling","warm","grocery",0,0,0,"midday"
5,30,7,23,"weekend","beforelunch","working","cold","restaurant",0,0,0,"midday"
5,37,14,23,"weekend","afternoon","unknown","freezing","grocery",1,0,0,"midday"
5,43,20,23,"weekday","afternoon","travelling","freezing","restaurant",1,0,0,"midday"
5,46,23,23,"weekday","lunch","travelling","warm","grocery",0,0,0,"midday"
5,49,26,23,"weekday","breakfast","leisure","cold","grocery",1,0,0,"morning"
5,57,34,23,"weekday","beforelunch","travelling","unknown","restaurant",0,0,0,"midday"
5,60,37,23,"weekday","beforelunch","travelling","unknown","grocery",0,0,0,"midday"
5,62,39,23,"weekday","afternoon","working","warm","grocery",0,0,0,"midday"
5,67,44,23,"weekend","lunch","unknown","warm","grocery",0,0,0,"midday"
5,70,47,23,"weekend","lunch","travelling","freezing","grocery",1,0,0,"midday"
