"pid","day","daysInStudy","day_zero","time_type","time_time","situation_major","weather_temperature","notification_type","engagement","S1","S2","time_time_simple"
1,1,1,0,"weekend","lunch","travelling","unknown","restaurant",1,0,0,"midday"
1,2,2,0,"weekend","afternoon","travelling","hot","restaurant",1,0,0,"midday"
1,3,3,0,"weekday","morning","unknown","freezing","grocery",0,0,0,"morning"
1,5,5,0,"weekday","afternoon","working","cold","grocery",1,0,0,"midday"
1,8,8,0,"weekday","lunch","unknown","cold","restaurant",1,0,0,"midday"
1,9,9,0,"weekend","afternoon","travelling","cold","restaurant",1,0,0,"midday"
1,11,11,0,"weekday","lunch","travelling","freezing","restaurant",0,0,0,"midday"
1,13,13,0,"weekday","lunch","working","cold","restaurant",0,0,0,"midday"
1,14,14,0,"weekday","afternoon","travelling","warm","grocery",0,0,0,"midday"
1,19,19,0,"weekday","evening","travelling","cold","restaurant",0,0,0,"night"
1,20,20,0,"weekday","beforelunch","travelling","warm","grocery",0,0,0,"midday"
1,21,21,0,"weekday","lunch","travelling","freezing","grocery",1,0,0,"midday"
1,22,22,0,"weekday","afternoon","travelling","unknown","restaurant",0,0,0,"midday"
1,23,23,0,"weekday","lunch","travelling","freezing","restaurant",0,0,0,"midday"
1,25,25,0,"weekday","lunch","travelling","hot","restaurant",0,0,0,"midday"
1,28,28,0,"weekday","morning","leisure","freezing","grocery",0,0,0,"morning"
1,29,29,0,"weekday","afternoon","travelling","warm","grocery",0,0,0,"midday"
1,32,32,0,"weekday","afternoon","travelling","warm","grocery",0,0,0,"midday"
1,36,36,0,"weekday","breakfast","travelling","cold","grocery",0,0,0,"morning"
1,43,43,0,"weekday","unknown","shopping","cold","restaurant",0,0,0,"unknown"
1,44,44,0,"weekend","breakfast","travelling","cold","restaurant",0,0,0,"morning"
1,45,45,0,"weekend","lunch","travelling","cold","restaurant",0,0,0,"midday"
1,50,50,0,"weekday","afternoon","unknown","cold","grocery",0,0,0,"midday"
1,54,54,0,"weekday","beforelunch","travelling","unknown","restaurant",0,0,0,"midday"
1,55,55,0,"weekday","afternoon","travelling","unknown","grocery",0,0,0,"midday"
1,59,59,0,"weekday","breakfast","working","cold","restaurant",0,1,0,"morning"
1,60,60,0,"weekend","lunch","travelling","freezing","restaurant",0,1,0,"midday"
1,62,62,0,"weekend","breakfast","shopping","hot","restaurant",1,1,0,"morning"
1,66,66,0,"weekend","lunch","working","hot","grocery",1,1,0,"midday"
1,67,67,0,"weekend","dinner","travelling","freezing","restaurant",1,1,0,"night"
1,68,68,0,"weekend","beforelunch","unknown","unknown","restaurant",1,1,0,"midday"
1,72,72,0,"weekday","afternoon","travelling","unknown","grocery",1,1,0,"midday"
1,74,74,0,"weekend","lunch","working","warm","restaurant",0,1,0,"midday"
1,76,76,0,"weekend","lunch","travelling","cold","grocery",0,1,0,"midday"
1,78,78,0,"weekday","beforelunch","unknown","unknown","restaurant",0,1,0,"midday"
1,79,79,0,"weekday","beforelunch","leisure","hot","restaurant",1,1,0,"midday"
1,81,81,0,"weekday","dinner","travelling","unknown","restaurant",0,1,0,"night"
1,82,82,0,"weekend","afternoon","shopping","warm","grocery",0,1,0,"midday"
1,83,83,0,"weekday","earlymorning","leisure","freezing","restaurant",1,1,0,"morning"
1,84,84,0,"weekday","breakfast","travelling","warm","restaurant",0,1,0,"morning"
1,85,85,0,"weekend","lunch","travelling","cold","restaurant",0,1,0,"midday"
1,87,87,0,"weekday","afternoon","travelling","cold","restaurant",0,1,0,"midday"
1,89,89,0,"weekday","afternoon","travelling","cold","restaurant",1,1,0,"midday"
1,90,90,0,"weekday","breakfast","travelling","freezing","restaurant",1,1,0,"morning"
1,91,91,0,"weekend","breakfast","travelling","cold","grocery",0,1,0,"morning"
1,94,94,0,"weekday","lunch","unknown","warm","restaurant",1,1,0,"midday"
1,95,95,0,"weekday","afternoon","travelling","cold","grocery",1,1,0,"midday"
1,96,96,0,"weekday","lunch","leisure","cold","grocery",1,1,0,"midday"
1,98,98,0,"weekday","dinner","unknown","freezing","grocery",0,1,0,"night"
1,99,99,0,"weekday","earlymorning","unknown","hot","grocery",0,1,0,"morning"
1,101,101,0,"weekday","afternoon","unknown","unknown","restaurant",0,1,0,"midday"
1,102,102,0,"weekday","afternoon","travelling","freezing","restaurant",0,1,0,"midday"
1,103,103,0,"weekday","morning","unknown","cold","grocery",0,1,0,"morning"
1,106,106,0,"weekend","morning","travelling","warm","grocery",0,1,0,"morning"
1,107,107,0,"weekend","evening","morningrituals","freezing","restaurant",0,1,0,"night"
1,109,109,0,"weekend","beforelunch","working","freezing","grocery",0,1,0,"midday"
1,110,110,0,"weekday","afternoon","shopping","cold","restaurant",0,1,0,"midday"
1,111,111,0,"weekday","lunch","unknown","warm","grocery",0,1,0,"midday"
1,116,116,0,"weekday","lunch","travelling","warm","grocery",0,1,1,"midday"
1,119,119,0,"weekday","beforelunch","travelling","cold","grocery",1,1,1,"midday"
1,122,122,0,"weekend","beforelunch","travelling","cold","grocery",0,1,1,"midday"
1,123,123,0,"weekend","afternoon","travelling","unknown","grocery",1,1,1,"midday"
1,125,125,0,"weekday","afternoon","unknown","cold","grocery",0,1,1,"midday"
1,126,126,0,"weekday","lunch","shopping","freezing","restaurant",0,1,1,"midday"
1,129,129,0,"weekday","morning","morningrituals","hot","grocery",0,1,1,"morning"
1,131,131,0,"weekend","afternoon","travelling","warm","restaurant",0,1,1,"midday"
1,136,136,0,"weekday","afternoon","working","cold","grocery",0,1,1,"midday"
1,137,137,0,"weekday","afternoon","travelling","freezing","restaurant",1,1,1,"midday"
1,145,145,0,"weekday","breakfast","travelling","freezing","grocery",0,1,1,"morning"
1,150,150,0,"weekend","morning","working","cold","grocery",0,1,1,"morning"
1,155,155,0,"weekday","lunch","unknown","cold","restaurant",0,1,1,"midday"
1,157,157,0,"weekday","afternoon","leisure","unknown","grocery",0,1,1,"midday"
1,158,158,0,"weekday","afternoon","travelling","cold","restaurant",0,1,1,"midday"
1,161,161,0,"weekday","breakfast","travelling","cold","restaurant",1,1,1,"morning"
1,166,166,0,"weekday","night","travelling","warm","grocery",1,1,1,"night"
1,168,168,0,"weekend","lunch","unknown","cold","restaurant",0,1,1,"midday"
1,170,170,0,"weekday","lunch","travelling","unknown","grocery",1,1,1,"midday"
1,171,171,0,"weekend","afternoon","leisure","cold","restaurant",0,1,1,"midday"
1,172,172,0,"weekday","afternoon","travelling","cold","grocery",1,1,1,"midday"
1,173,173,0,"weekday","lunch","unknown","hot","restaurant",1,1,1,"midday"
1,174,174,0,"weekday","night","unknown","cold","restaurant",1,1,1,"night"
1,181,181,0,"weekend","beforelunch","working","warm","grocery",0,1,1,"midday"
1,182,182,0,"weekday","lunch","travelling","cold","grocery",1,1,1,"midday"
2,3,0,3,"weekday","lunch","travelling","warm","grocery",0,0,0,"midday"
2,6,3,3,"weekday","dinner","travelling","warm","grocery",0,0,0,"night"
2,7,4,3,"weekday","lunch","unknown","cold","restaurant",0,0,0,"midday"
2,8,5,3,"weekday","afternoon","travelling","cold","restaurant",0,0,0,"midday"
2,13,10,3,"weekday","lunch","travelling","cold","restaurant",0,0,0,"midday"
2,15,12,3,"weekday","lunch","unknown","freezing","restaurant",1,0,0,"midday"
2,17,14,3,"weekday","lunch","travelling","unknown","grocery",0,0,0,"midday"
2,19,16,3,"weekday","afternoon","travelling","freezing","restaurant",0,0,0,"midday"
2,21,18,3,"weekday","afternoon","unknown","cold","grocery",1,0,0,"midday"
2,22,19,3,"weekday","breakfast","morningrituals","hot","grocery",0,0,0,"morning"
2,27,24,3,"unknown","afternoon","travelling","hot","restaurant",0,0,0,"midday"
2,28,25,3,"weekday","afternoon","travelling","cold","restaurant",0,0,0,"midday"
2,31,28,3,"weekend","afternoon","travelling","cold","restaurant",0,0,0,"midday"
2,32,29,3,"weekday","lunch","travelling","cold","grocery",1,0,0,"midday"
