"pid","day","daysInStudy","day_zero","time_type","time_time","situation_major","weather_temperature","notification_type","engagement","S1","S2","time_time_simple"
1,6,6,0,"weekday","lunch","travelling","warm","restaurant",1,0,0,"midday"
1,8,8,0,"weekday","afternoon","travelling","freezing","restaurant",0,0,0,"midday"
1,18,18,0,"weekend","lunch","travelling","cold","grocery",0,0,0,"midday"
1,19,19,0,"weekday","afternoon","shopping","unknown","restaurant",1,0,0,"midday"
1,27,27,0,"weekday","lunch","travelling","cold","restaurant",0,0,0,"midday"
1,29,29,0,"weekend","morning","travelling","unknown","restaurant",1,0,0,"morning"
1,31,31,0,"weekday","breakfast","travelling","hot","grocery",0,0,0,"morning"
1,44,44,0,"weekend","lunch","travelling","cold","grocery",0,0,0,"midday"
1,46,46,0,"weekday","beforelunch","travelling","unknown","grocery",0,0,0,"midday"
1,48,48,0,"weekday","beforelunch","unknown","warm","grocery",0,0,0,"midday"
1,49,49,0,"weekday","lunch","travelling","warm","restaurant",1,0,0,"midday"
1,53,53,0,"weekday","beforelunch","unknown","warm","grocery",0,0,0,"midday"
1,56,56,0,"weekday","lunch","leisure","freezing","restaurant",1,0,0,"midday"
1,62,62,0,"weekday","lunch","leisure","cold","grocery",0,1,0,"midday"
1,68,68,0,"weekend","lunch","unknown","hot","restaurant",1,1,0,"midday"
1,70,70,0,"weekday","morning","travelling","cold","grocery",0,1,0,"morning"
1,72,72,0,"weekday","afternoon","travelling","unknown","restaurant",0,1,0,"midday"
1,77,77,0,"weekend","afternoon","travelling","unknown","restaurant",0,1,0,"midday"
1,79,79,0,"weekday","afternoon","travelling","warm","restaurant",0,1,0,"midday"
1,80,80,0,"weekday","unknown","working","hot","restaurant",1,1,0,"unknown"
1,81,81,0,"weekday","morning","travelling","unknown","grocery",1,1,0,"morning"
1,84,84,0,"weekday","beforelunch","shopping","unknown","grocery",1,1,0,"midday"
1,85,85,0,"weekend","lunch","travelling","freezing","grocery",1,1,0,"midday"
1,86,86,0,"weekend","morning","travelling","cold","grocery",0,1,0,"morning"
1,92,92,0,"weekday","lunch","travelling","freezing","restaurant",0,1,0,"midday"
1,96,96,0,"weekend","lunch","working","warm","restaurant",0,1,0,"midday"
1,105,105,0,"weekday","morning","shopping","cold","restaurant",1,1,0,"morning"
1,106,106,0,"weekend","morning","travelling","hot","restaurant",0,1,0,"morning"
