"pid","day","daysInStudy","day_zero","time_type","time_time","situation_major","weather_temperature","notification_type","engagement","S1","S2","time_time_simple"
1,0,0,0,"weekday","afternoon","travelling","warm","grocery",1,0,0,"midday"
1,2,2,0,"weekday","afternoon","working","freezing","grocery",0,0,0,"midday"
1,4,4,0,"weekday","afternoon","working","cold","grocery",0,0,0,"midday"
1,14,14,0,"weekday","afternoon","morningrituals","freezing","grocery",0,0,0,"midday"
1,23,23,0,"weekday","afternoon","working","cold","grocery",0,0,0,"midday"
1,27,27,0,"weekday","afternoon","travelling","freezing","restaurant",1,0,0,"midday"
1,40,40,0,"weekday","evening","unknown","cold","grocery",0,0,0,"night"
1,41,41,0,"weekend","lunch","travelling","freezing","grocery",1,0,0,"midday"
1,43,43,0,"weekday","afternoon","leisure","cold","grocery",1,0,0,"midday"
1,54,54,0,"weekday","beforelunch","travelling","cold","grocery",1,0,0,"midday"
1,68,68,0,"weekday","evening","leisure","unknown","restaurant",0,1,0,"night"
1,70,70,0,"weekday","afternoon","working","warm","grocery",1,1,0,"midday"
1,76,76,0,"weekday","breakfast","unknown","freezing","restaurant",0,1,0,"morning"
1,87,87,0,"weekday","afternoon","travelling","warm","restaurant",0,1,0,"midday"
1,103,103,0,"weekend","lunch","working","unknown","grocery",1,1,0,"midday"
1,108,108,0,"weekday","beforelunch","travelling","freezing","grocery",1,1,0,"midday"
1,125,125,0,"weekend","morning","working","cold","grocery",0,1,1,"morning"
1,129,129,0,"weekday","afternoon","unknown","unknown","restaurant",0,1,1,"midday"
1,140,140,0,"weekday","lunch","travelling","freezing","grocery",0,1,1,"midday"
1,141,141,0,"weekday","lunch","travelling","warm","grocery",0,1,1,"midday"
1,146,146,0,"weekday","afternoon","travelling","hot","restaurant",1,1,1,"midday"
1,155,155,0,"weekday","lunch","leisure","cold","restaurant",0,1,1,"midday"
1,162,162,0,"weekend","lunch","travelling","warm","grocery",0,1,1,"midday"
1,165,165,0,"weekend","afternoon","leisure","unknown","restaurant",1,1,1,"midday"
1,168,168,0,"weekend","lunch","travelling","unknown","grocery",0,1,1,"midday"
1,171,171,0,"weekday","breakfast","travelling","cold","grocery",0,1,1,"morning"
1,174,174,0,"weekend","morning","leisure","hot","restaurant",0,1,1,"morning"
1,176,176,0,"weekday","beforelunch","travelling","hot","restaurant",1,1,1,"midday"
1,182,182,0,"weekday","evening","travelling","unknown","grocery",0,1,1,"night"
2,30,20,10,"weekday","lunch","travelling","hot","restaurant",1,0,0,"midday"
2,71,61,10,"weekend","afternoon","unknown","cold","restaurant",0,1,0,"midday"
2,84,74,10,"weekday","night","travelling","cold","grocery",0,1,0,"night"
2,85,75,10,"weekday","afternoon","travelling","unknown","grocery",0,1,0,"midday"
2,89,79,10,"weekend","beforelunch","travelling","unknown","restaurant",0,1,0,"midday"
2,113,103,10,"weekday","afternoon","travelling","cold","restaurant",0,1,0,"midday"
2,164,154,10,"weekday","lunch","travelling","warm","restaurant",1,1,1,"midday"
3,11,0,11,"weekday","lunch","shopping","unknown","restaurant",0,0,0,"midday"
3,12,1,11,"weekday","lunch","travelling","freezing","restaurant",0,0,0,"midday"
3,13,2,11,"weekday","lunch","unknown","cold","grocery",0,0,0,"midday"
