"pid","day","daysInStudy","day_zero","time_type","time_time","situation_major","weather_temperature","notification_type","engagement","S1","S2","time_time_simple"
1,3,3,0,"weekday","beforelunch","morningrituals","freezing","grocery",1,0,0,"midday"
1,6,6,0,"weekday","beforelunch","unknown","cold","restaurant",0,0,0,"midday"
1,9,9,0,"weekend","beforelunch","unknown","cold","restaurant",1,0,0,"midday"
1,16,16,0,"weekday","lunch","travelling","warm","restaurant",0,0,0,"midday"
1,21,21,0,"weekday","lunch","travelling","cold","restaurant",0,0,0,"midday"
1,36,36,0,"weekday","afternoon","travelling","freezing","restaurant",0,0,0,"midday"
1,57,57,0,"weekend","lunch","working","cold","restaurant",0,1,0,"midday"
1,71,71,0,"weekday","morning","leisure","cold","restaurant",0,1,0,"morning"
1,95,95,0,"weekday","breakfast","travelling","warm","restaurant",1,1,0,"morning"
1,114,114,0,"weekday","night","shopping","unknown","grocery",1,1,1,"night"
2,9,0,9,"weekday","earlymorning","travelling","unknown","grocery",1,0,0,"morning"
2,10,1,9,"weekday","breakfast","travelling","warm","grocery",1,0,0,"morning"
2,14,5,9,"weekday","lunch","travelling","unknown","restaurant",1,0,0,"midday"
2,16,7,9,"weekend","lunch","travelling","cold","restaurant",0,0,0,"midday"
2,20,11,9,"weekend","lunch","travelling","cold","grocery",0,0,0,"midday"
2,24,15,9,"weekday","lunch","leisure","freezing","grocery",0,0,0,"midday"
2,27,18,9,"weekend","afternoon","travelling","unknown","restaurant",1,0,0,"midday"
2,28,19,9,"weekday","beforelunch","travelling","warm","grocery",0,0,0,"midday"
2,33,24,9,"weekday","afternoon","travelling","freezing","restaurant",0,0,0,"midday"
2,36,27,9,"weekend","beforelunch","unknown","cold","restaurant",0,0,0,"midday"
2,41,32,9,"weekend","afternoon","working","cold","grocery",0,0,0,"midday"
2,43,34,9,"weekday","lunch","travelling","cold","restaurant",0,0,0,"midday"
2,45,36,9,"weekend","afternoon","leisure","unknown","restaurant",1,0,0,"midday"
2,46,37,9,"weekday","morning","travelling","cold","grocery",0,0,0,"morning"
2,48,39,9,"weekday","lunch","working","cold","grocery",0,0,0,"midday"
2,54,45,9,"weekday","evening","unknown","cold","grocery",0,0,0,"night"
2,60,51,9,"weekday","afternoon","leisure","freezing","restaurant",1,0,0,"midday"
2,61,52,9,"weekday","afternoon","travelling","cold","restaurant",0,0,0,"midday"
2,66,57,9,"weekday","lunch","travelling","cold","restaurant",0,1,0,"midday"
2,70,61,9,"weekend","breakfast","travelling","unknown","restaurant",0,1,0,"morning"
2,79,70,9,"weekday","evening","leisure","unknown","grocery",0,1,0,"night"
2,81,72,9,"weekday","breakfast","working","cold","restaurant",0,1,0,"morning"
2,92,83,9,"weekend","breakfast","travelling","freezing","grocery",0,1,0,"morning"
2,94,85,9,"weekend","afternoon","travelling","cold","grocery",0,1,0,"midday"
2,95,86,9,"weekday","beforelunch","unknown","warm","grocery",0,1,0,"midday"
2,96,87,9,"weekday","afternoon","travelling","cold","grocery",0,1,0,"midday"
2,101,92,9,"weekday","beforelunch","travelling","warm","grocery",0,1,0,"midday"
2,102,93,9,"weekday","lunch","travelling","cold","restaurant",0,1,0,"midday"
2,107,98,9,"weekday","earlymorning","shopping","cold","restaurant",0,1,0,"morning"
2,108,99,9,"weekday","breakfast","travelling","unknown","grocery",0,1,0,"morning"
2,126,117,9,"weekday","afternoon","travelling","cold","restaurant",0,1,1,"midday"
2,127,118,9,"weekday","latenight","unknown","cold","restaurant",1,1,1,"night"
2,129,120,9,"weekend","lunch","shopping","cold","grocery",0,1,1,"midday"
2,130,121,9,"weekday","afternoon","unknown","unknown","grocery",0,1,1,"midday"
2,131,122,9,"weekday","afternoon","leisure","freezing","restaurant",0,1,1,"midday"
2,132,123,9,"weekend","morning","unknown","cold","restaurant",0,1,1,"morning"
2,134,125,9,"weekday","lunch","travelling","unknown","grocery",0,1,1,"midday"
2,135,126,9,"weekday","night","travelling","unknown","grocery",1,1,1,"night"
2,137,128,9,"weekend","lunch","travelling","freezing","grocery",0,1,1,"midday"
2,140,131,9,"weekend","afternoon","travelling","unknown","grocery",1,1,1,"midday"
2,148,139,9,"weekday","beforelunch","leisure","unknown","restaurant",1,1,1,"midday"
2,149,140,9,"weekend","breakfast","unknown","unknown","grocery",1,1,1,"morning"
2,154,145,9,"weekday","night","working","unknown","grocery",0,1,1,"night"
2,155,146,9,"weekday","morning","leisure","warm","grocery",0,1,1,"morning"
2,164,155,9,"weekend","lunch","travelling","hot","grocery",1,1,1,"midday"
2,170,161,9,"weekday","afternoon","travelling","hot","restaurant",0,1,1,"midday"
2,182,173,9,"weekend","breakfast","unknown","unknown","restaurant",0,1,1,"morning"
2,185,176,9,"weekday","afternoon","travelling","freezing","restaurant",0,1,1,"midday"
2,186,177,9,"weekday","lunch","travelling","cold","restaurant",0,1,1,"midday"
2,188,179,9,"weekday","beforelunch","unknown","unknown","restaurant",0,1,1,"midday"
2,191,182,9,"weekday","morning","unknown","cold","grocery",0,1,1,"morning"
2,192,183,9,"weekday","morning","unknown","cold","grocery",1,1,1,"morning"
3,16,2,14,"weekday","breakfast","travelling","warm","grocery",0,0,0,"morning"
