"pid","day","daysInStudy","day_zero","time_type","time_time","situation_major","weather_temperature","notification_type","engagement","S1","S2","time_time_simple"
1,0,0,0,"weekday","beforelunch","travelling","freezing","grocery",1,0,0,"midday"
1,2,2,0,"weekday","breakfast","unknown","warm","grocery",0,0,0,"morning"
1,7,7,0,"weekday","dinner","travelling","hot","restaurant",1,0,0,"night"
1,11,11,0,"weekend","breakfast","leisure","freezing","restaurant",0,0,0,"morning"
1,13,13,0,"weekday","afternoon","travelling","freezing","grocery",0,0,0,"midday"
1,15,15,0,"weekday","unknown","unknown","freezing","grocery",0,0,0,"unknown"
1,20,20,0,"weekday","beforelunch","morningrituals","unknown","restaurant",0,0,0,"midday"
1,21,21,0,"weekday","beforelunch","travelling","warm","grocery",1,0,0,"midday"
1,22,22,0,"weekend","beforelunch","travelling","unknown","grocery",0,0,0,"midday"
1,26,26,0,"weekend","breakfast","leisure","cold","grocery",0,0,0,"morning"
1,30,30,0,"weekday","beforelunch","shopping","hot","grocery",0,0,0,"midday"
1,32,32,0,"weekend","night","travelling","warm","grocery",1,0,0,"night"
1,34,34,0,"weekend","afternoon","unknown","unknown","grocery",1,0,0,"midday"
1,38,38,0,"weekday","afternoon","travelling","hot","grocery",0,0,0,"midday"
1,42,42,0,"weekday","afternoon","travelling","unknown","grocery",1,0,0,"midday"
1,44,44,0,"weekend","afternoon","working","freezing","restaurant",0,0,0,"midday"
1,45,45,0,"unknown","afternoon","travelling","warm","grocery",0,0,0,"midday"
1,46,46,0,"weekday","beforelunch","travelling","warm","grocery",0,0,0,"midday"
1,48,48,0,"weekday","afternoon","travelling","unknown","restaurant",0,0,0,"midday"
1,49,49,0,"weekday","beforelunch","travelling","cold","restaurant",1,0,0,"midday"
1,60,60,0,"weekday","afternoon","travelling","freezing","restaurant",0,1,0,"midday"
1,61,61,0,"weekend","beforelunch","travelling","cold","grocery",1,1,0,"midday"
1,63,63,0,"weekday","breakfast","travelling","hot","grocery",1,1,0,"morning"
1,66,66,0,"weekday","afternoon","travelling","cold","grocery",0,1,0,"midday"
1,67,67,0,"weekday","breakfast","shopping","warm","grocery",1,1,0,"morning"
1,68,68,0,"weekday","beforelunch","travelling","cold","grocery",0,1,0,"midday"
1,69,69,0,"weekday","afternoon","travelling","cold","grocery",0,1,0,"midday"
1,74,74,0,"weekday","afternoon","travelling","warm","restaurant",0,1,0,"midday"
1,75,75,0,"weekend","breakfast","travelling","freezing","grocery",0,1,0,"morning"
1,78,78,0,"weekend","afternoon","travelling","cold","restaurant",1,1,0,"midday"
1,82,82,0,"weekday","afternoon","travelling","hot","restaurant",0,1,0,"midday"
1,89,89,0,"weekday","morning","travelling","freezing","grocery",0,1,0,"morning"
1,90,90,0,"weekday","beforelunch","travelling","unknown","grocery",0,1,0,"midday"
1,94,94,0,"weekday","afternoon","travelling","unknown","restaurant",1,1,0,"midday"
1,99,99,0,"weekday","afternoon","travelling","cold","grocery",0,1,0,"midday"
1,100,100,0,"weekday","afternoon","travelling","unknown","grocery",0,1,0,"midday"
1,103,103,0,"weekday","beforelunch","travelling","freezing","grocery",0,1,0,"midday"
1,105,105,0,"weekday","beforelunch","travelling","cold","grocery",0,1,0,"midday"
1,112,112,0,"weekday","lunch","travelling","warm","restaurant",0,1,0,"midday"
1,114,114,0,"weekend","breakfast","travelling","unknown","grocery",0,1,1,"morning"
1,116,116,0,"weekday","breakfast","travelling","hot","restaurant",1,1,1,"morning"
1,117,117,0,"unknown","lunch","travelling","unknown","grocery",0,1,1,"midday"
1,119,119,0,"weekend","lunch","travelling","cold","grocery",0,1,1,"midday"
1,122,122,0,"weekday","beforelunch","travelling","freezing","restaurant",1,1,1,"midday"
1,123,123,0,"weekend","beforelunch","travelling","unknown","restaurant",0,1,1,"midday"
1,125,125,0,"weekday","afternoon","unknown","hot","restaurant",1,1,1,"midday"
1,127,127,0,"weekend","dinner","working","cold","restaurant",0,1,1,"night"
