"pid","day","daysInStudy","day_zero","time_type","time_time","situation_major","weather_temperature","notification_type","engagement","S1","S2","time_time_simple"
1,1,1,0,"weekday","lunch","travelling","unknown","grocery",0,0,0,"midday"
1,3,3,0,"weekend","beforelunch","travelling","cold","grocery",0,0,0,"midday"
1,5,5,0,"weekday","lunch","travelling","warm","grocery",0,0,0,"midday"
1,6,6,0,"weekend","beforelunch","travelling","freezing","restaurant",0,0,0,"midday"
1,13,13,0,"weekday","lunch","travelling","freezing","restaurant",0,0,0,"midday"
1,14,14,0,"weekday","beforelunch","travelling","freezing","restaurant",1,0,0,"midday"
1,19,19,0,"weekend","lunch","travelling","cold","grocery",1,0,0,"midday"
1,20,20,0,"weekday","beforelunch","shopping","freezing","grocery",0,0,0,"midday"
1,22,22,0,"weekend","breakfast","travelling","unknown","restaurant",1,0,0,"morning"
1,25,25,0,"weekday","beforelunch","travelling","cold","grocery",0,0,0,"midday"
1,29,29,0,"weekday","beforelunch","travelling","warm","restaurant",0,0,0,"midday"
1,30,30,0,"weekend","lunch","working","unknown","restaurant",1,0,0,"midday"
1,36,36,0,"weekend","lunch","travelling","cold","grocery",1,0,0,"midday"
1,39,39,0,"weekday","afternoon","travelling","freezing","restaurant",1,0,0,"midday"
1,42,42,0,"weekday","beforelunch","travelling","freezing","grocery",0,0,0,"midday"
1,44,44,0,"weekday","afternoon","working","unknown","restaurant",0,0,0,"midday"
1,50,50,0,"weekday","afternoon","travelling","cold","restaurant",0,0,0,"midday"
1,52,52,0,"weekday","lunch","unknown","cold","grocery",1,0,0,"midday"
1,58,58,0,"weekday","beforelunch","travelling","warm","grocery",0,1,0,"midday"
1,63,63,0,"weekday","breakfast","travelling","cold","restaurant",0,1,0,"morning"
1,69,69,0,"weekend","afternoon","working","cold","grocery",0,1,0,"midday"
1,73,73,0,"weekend","beforelunch","unknown","cold","restaurant",1,1,0,"midday"
1,77,77,0,"weekday","afternoon","travelling","unknown","restaurant",0,1,0,"midday"
1,82,82,0,"weekend","breakfast","travelling","unknown","grocery",0,1,0,"morning"
1,84,84,0,"weekday","lunch","leisure","unknown","restaurant",0,1,0,"midday"
1,87,87,0,"weekday","afternoon","travelling","freezing","grocery",1,1,0,"midday"
1,88,88,0,"weekend","breakfast","travelling","freezing","restaurant",0,1,0,"morning"
1,100,100,0,"weekday","afternoon","travelling","unknown","restaurant",0,1,0,"midday"
1,104,104,0,"weekday","breakfast","travelling","freezing","restaurant",1,1,0,"morning"
1,110,110,0,"weekend","afternoon","travelling","freezing","restaurant",1,1,0,"midday"
1,111,111,0,"weekday","beforelunch","travelling","cold","grocery",1,1,0,"midday"
