"pid","day","daysInStudy","day_zero","time_type","time_time","situation_major","weather_temperature","notification_type","engagement","S1","S2","time_time_simple"
1,0,0,0,"weekday","lunch","travelling","cold","restaurant",1,0,0,"midday"
1,1,1,0,"weekday","lunch","shopping","freezing","grocery",0,0,0,"midday"
1,4,4,0,"weekday","afternoon","unknown","warm","grocery",0,0,0,"midday"
1,5,5,0,"weekend","breakfast","travelling","cold","grocery",1,0,0,"morning"
1,11,11,0,"weekend","dinner","travelling","freezing","grocery",0,0,0,"night"
1,19,19,0,"weekend","lunch","leisure","freezing","grocery",0,0,0,"midday"
1,22,22,0,"weekend","afternoon","travelling","cold","restaurant",0,0,0,"midday"
1,24,24,0,"weekend","beforelunch","travelling","warm","restaurant",0,0,0,"midday"
1,30,30,0,"weekday","morning","shopping","freezing","grocery",0,0,0,"morning"
1,31,31,0,"weekday","afternoon","travelling","cold","restaurant",0,0,0,"midday"
1,32,32,0,"weekday","breakfast","travelling","cold","grocery",0,0,0,"morning"
1,35,35,0,"weekend","lunch","unknown","warm","restaurant",0,0,0,"midday"
1,41,41,0,"weekday","lunch","travelling","cold","restaurant",0,0,0,"midday"
1,44,44,0,"weekday","morning","travelling","unknown","restaurant",0,0,0,"morning"
1,45,45,0,"weekday","lunch","travelling","cold","restaurant",0,0,0,"midday"
1,47,47,0,"weekend","beforelunch","travelling","cold","restaurant",0,0,0,"midday"
1,48,48,0,"weekend","afternoon","working","hot","restaurant",1,0,0,"midday"
1,52,52,0,"weekend","breakfast","travelling","unknown","restaurant",1,0,0,"morning"
1,53,53,0,"weekday","afternoon","travelling","freezing","restaurant",0,0,0,"midday"
1,54,54,0,"weekend","morning","travelling","unknown","grocery",0,0,0,"morning"
1,55,55,0,"weekday","breakfast","travelling","hot","grocery",1,0,0,"morning"
1,56,56,0,"weekend","lunch","travelling","freezing","grocery",0,0,0,"midday"
1,58,58,0,"weekday","dinner","travelling","unknown","restaurant",0,1,0,"night"
1,62,62,0,"weekday","unknown","unknown","cold","restaurant",1,1,0,"unknown"
1,66,66,0,"weekday","lunch","travelling","cold","grocery",0,1,0,"midday"
1,69,69,0,"weekday","dinner","shopping","warm","grocery",1,1,0,"night"
1,74,74,0,"weekday","afternoon","travelling","warm","restaurant",0,1,0,"midday"
1,77,77,0,"weekend","beforelunch","travelling","unknown","restaurant",1,1,0,"midday"
1,79,79,0,"weekend","lunch","travelling","cold","grocery",1,1,0,"midday"
1,81,81,0,"weekday","lunch","unknown","cold","grocery",0,1,0,"midday"
1,83,83,0,"weekday","evening","travelling","unknown","grocery",1,1,0,"night"
1,86,86,0,"weekend","afternoon","travelling","cold","restaurant",0,1,0,"midday"
1,87,87,0,"weekday","afternoon","leisure","cold","grocery",1,1,0,"midday"
1,89,89,0,"weekday","afternoon","leisure","cold","restaurant",0,1,0,"midday"
