"pid","day","daysInStudy","day_zero","time_type","time_time","situation_major","weather_temperature","notification_type","engagement","S1","S2","time_time_simple"
1,0,0,0,"weekday","night","travelling","hot","grocery",1,0,0,"night"
1,1,1,0,"weekday","afternoon","travelling","unknown","grocery",0,0,0,"midday"
1,2,2,0,"weekday","morning","travelling","cold","grocery",0,0,0,"morning"
1,3,3,0,"unknown","afternoon","travelling","warm","restaurant",0,0,0,"midday"
1,5,5,0,"weekday","breakfast","leisure","unknown","grocery",0,0,0,"morning"
1,6,6,0,"weekend","earlymorning","travelling","unknown","restaurant",0,0,0,"morning"
1,7,7,0,"weekday","lunch","leisure","cold","restaurant",0,0,0,"midday"
1,8,8,0,"weekday","beforelunch","travelling","unknown","grocery",0,0,0,"midday"
1,9,9,0,"weekday","unknown","unknown","unknown","grocery",1,0,0,"unknown"
1,10,10,0,"weekday","afternoon","shopping","cold","restaurant",0,0,0,"midday"
1,12,12,0,"weekday","afternoon","travelling","warm","grocery",1,0,0,"midday"
1,14,14,0,"weekend","afternoon","shopping","freezing","restaurant",1,0,0,"midday"
1,16,16,0,"weekend","beforelunch","travelling","warm","restaurant",0,0,0,"midday"
1,17,17,0,"unknown","earlymorning","leisure","freezing","grocery",0,0,0,"morning"
1,18,18,0,"weekday","afternoon","travelling","unknown","grocery",0,0,0,"midday"
1,19,19,0,"weekday","morning","unknown","unknown","grocery",1,0,0,"morning"
1,22,22,0,"weekday","beforelunch","travelling","unknown","restaurant",0,0,0,"midday"
1,23,23,0,"weekday","lunch","working","cold","grocery",0,0,0,"midday"
1,24,24,0,"weekday","lunch","shopping","warm","grocery",0,0,0,"midday"
1,25,25,0,"weekday","night","travelling","freezing","restaurant",0,0,0,"night"
1,26,26,0,"weekday","afternoon","leisure","freezing","grocery",0,0,0,"midday"
1,28,28,0,"weekend","afternoon","travelling","hot","grocery",1,0,0,"midday"
1,29,29,0,"weekend","afternoon","travelling","hot","restaurant",1,0,0,"midday"
1,32,32,0,"weekend","afternoon","travelling","cold","restaurant",0,0,0,"midday"
1,34,34,0,"weekday","beforelunch","travelling","cold","grocery",0,0,0,"midday"
1,37,37,0,"weekend","breakfast","travelling","cold","restaurant",1,0,0,"morning"
1,38,38,0,"weekend","beforelunch","travelling","hot","grocery",1,0,0,"midday"
1,39,39,0,"weekday","beforelunch","travelling","warm","grocery",0,0,0,"midday"
1,40,40,0,"weekday","afternoon","travelling","cold","restaurant",1,0,0,"midday"
1,42,42,0,"weekend","lunch","unknown","warm","grocery",1,0,0,"midday"
1,43,43,0,"weekday","breakfast","travelling","warm","restaurant",0,0,0,"morning"
1,45,45,0,"weekday","earlymorning","travelling","warm","restaurant",0,0,0,"morning"
1,46,46,0,"weekend","beforelunch","leisure","freezing","grocery",0,0,0,"midday"
1,47,47,0,"weekday","breakfast","unknown","warm","restaurant",0,0,0,"morning"
1,48,48,0,"weekend","unknown","travelling","unknown","grocery",1,0,0,"unknown"
1,49,49,0,"weekday","afternoon","unknown","freezing","restaurant",0,0,0,"midday"
1,50,50,0,"weekday","dinner","travelling","cold","restaurant",0,0,0,"night"
1,51,51,0,"weekday","beforelunch","travelling","cold","restaurant",0,0,0,"midday"
1,52,52,0,"weekend","afternoon","working","freezing","grocery",0,0,0,"midday"
1,53,53,0,"weekend","afternoon","leisure","unknown","restaurant",0,0,0,"midday"
1,54,54,0,"weekday","lunch","travelling","freezing","grocery",0,0,0,"midday"
1,55,55,0,"weekday","afternoon","travelling","cold","restaurant",0,0,0,"midday"
1,56,56,0,"weekend","morning","travelling","unknown","grocery",0,0,0,"morning"
1,57,57,0,"weekday","afternoon","leisure","unknown","grocery",0,1,0,"midday"
1,58,58,0,"weekend","morning","travelling","hot","grocery",0,1,0,"morning"
1,59,59,0,"weekday","breakfast","travelling","warm","restaurant",0,1,0,"morning"
1,60,60,0,"weekday","lunch","travelling","warm","restaurant",0,1,0,"midday"
1,61,61,0,"weekday","beforelunch","leisure","warm","grocery",1,1,0,"midday"
1,62,62,0,"weekday","afternoon","travelling","warm","restaurant",0,1,0,"midday"
1,63,63,0,"weekday","night","working","freezing","grocery",0,1,0,"night"
1,65,65,0,"weekday","afternoon","travelling","hot","grocery",0,1,0,"midday"
1,66,66,0,"weekday","afternoon","travelling","cold","grocery",0,1,0,"midday"
1,67,67,0,"weekday","lunch","travelling","unknown","grocery",0,1,0,"midday"
1,68,68,0,"weekday","beforelunch","travelling","freezing","grocery",1,1,0,"midday"
1,69,69,0,"weekday","breakfast","travelling","freezing","grocery",0,1,0,"morning"
1,70,70,0,"weekday","morning","travelling","unknown","restaurant",1,1,0,"morning"
1,72,72,0,"weekday","morning","working","cold","grocery",0,1,0,"morning"
1,73,73,0,"weekend","afternoon","working","unknown","restaurant",0,1,0,"midday"
1,74,74,0,"weekday","afternoon","shopping","cold","grocery",1,1,0,"midday"
1,75,75,0,"weekday","lunch","travelling","freezing","grocery",0,1,0,"midday"
1,76,76,0,"weekday","beforelunch","travelling","cold","restaurant",1,1,0,"midday"
1,77,77,0,"weekend","earlymorning","travelling","cold","restaurant",0,1,0,"morning"
1,78,78,0,"weekday","breakfast","working","cold","restaurant",1,1,0,"morning"
1,79,79,0,"weekday","breakfast","working","unknown","restaurant",0,1,0,"morning"
1,80,80,0,"weekday","afternoon","working","cold","grocery",0,1,0,"midday"
1,83,83,0,"weekday","breakfast","working","unknown","grocery",1,1,0,"morning"
1,84,84,0,"weekday","lunch","travelling","unknown","restaurant",1,1,0,"midday"
1,85,85,0,"weekday","beforelunch","unknown","warm","restaurant",1,1,0,"midday"
1,86,86,0,"weekday","afternoon","travelling","cold","restaurant",1,1,0,"midday"
1,87,87,0,"weekday","morning","travelling","unknown","grocery",0,1,0,"morning"
1,89,89,0,"weekend","dinner","travelling","freezing","restaurant",1,1,0,"night"
1,90,90,0,"weekday","morning","workingout","hot","grocery",0,1,0,"morning"
1,91,91,0,"weekday","afternoon","travelling","unknown","grocery",0,1,0,"midday"
1,92,92,0,"weekday","lunch","travelling","cold","restaurant",0,1,0,"midday"
1,94,94,0,"weekday","afternoon","shopping","hot","restaurant",0,1,0,"midday"
1,97,97,0,"weekday","afternoon","travelling","freezing","grocery",0,1,0,"midday"
1,98,98,0,"weekday","beforelunch","unknown","unknown","grocery",0,1,0,"midday"
1,99,99,0,"weekday","lunch","travelling","freezing","grocery",1,1,0,"midday"
1,101,101,0,"weekday","lunch","leisure","unknown","grocery",0,1,0,"midday"
1,103,103,0,"weekday","afternoon","shopping","warm","grocery",0,1,0,"midday"
1,105,105,0,"weekend","beforelunch","shopping","hot","restaurant",1,1,0,"midday"
1,106,106,0,"weekday","lunch","travelling","freezing","grocery",1,1,0,"midday"
1,107,107,0,"weekday","dinner","leisure","cold","restaurant",0,1,0,"night"
1,108,108,0,"weekday","breakfast","unknown","hot","restaurant",0,1,0,"morning"
1,111,111,0,"weekday","beforelunch","unknown","cold","restaurant",0,1,0,"midday"
