"pid","day","daysInStudy","day_zero","time_type","time_time","situation_major","weather_temperature","notification_type","engagement","S1","S2","time_time_simple"
1,1,1,0,"weekday","morning","travelling","cold","grocery",0,0,0,"morning"
1,8,8,0,"weekday","afternoon","unknown","cold","grocery",0,0,0,"midday"
1,9,9,0,"weekday","beforelunch","unknown","cold","grocery",1,0,0,"midday"
1,26,26,0,"weekday","beforelunch","working","cold","grocery",0,0,0,"midday"
1,28,28,0,"weekend","lunch","travelling","hot","restaurant",0,0,0,"midday"
1,29,29,0,"weekday","morning","unknown","cold","grocery",0,0,0,"morning"
1,34,34,0,"weekday","afternoon","travelling","freezing","grocery",0,0,0,"midday"
1,35,35,0,"weekend","breakfast","travelling","warm","grocery",0,0,0,"morning"
1,43,43,0,"weekday","lunch","unknown","unknown","restaurant",0,0,0,"midday"
1,44,44,0,"weekday","beforelunch","travelling","freezing","restaurant",0,0,0,"midday"
1,54,54,0,"weekday","morning","shopping","warm","grocery",1,0,0,"morning"
1,59,59,0,"weekday","lunch","shopping","cold","restaurant",1,1,0,"midday"
1,60,60,0,"weekday","beforelunch","travelling","cold","restaurant",0,1,0,"midday"
1,77,77,0,"weekend","lunch","travelling","warm","restaurant",0,1,0,"midday"
1,88,88,0,"weekday","afternoon","unknown","warm","grocery",0,1,0,"midday"
1,90,90,0,"weekend","latenight","shopping","freezing","restaurant",1,1,0,"night"
1,91,91,0,"weekday","breakfast","travelling","cold","grocery",0,1,0,"morning"
1,92,92,0,"weekend","lunch","travelling","cold","grocery",0,1,0,"midday"
1,94,94,0,"weekday","unknown","travelling","hot","restaurant",1,1,0,"unknown"
1,102,102,0,"weekday","beforelunch","working","unknown","restaurant",0,1,0,"midday"
1,113,113,0,"weekday","dinner","travelling","warm","grocery",1,1,1,"night"
1,117,117,0,"weekday","dinner","travelling","unknown","restaurant",0,1,1,"night"
1,122,122,0,"weekend","afternoon","shopping","cold","restaurant",0,1,1,"midday"
1,124,124,0,"weekend","afternoon","travelling","unknown","restaurant",0,1,1,"midday"
1,126,126,0,"weekday","afternoon","travelling","unknown","grocery",1,1,1,"midday"
1,131,131,0,"weekday","breakfast","travelling","freezing","grocery",0,1,1,"morning"
1,136,136,0,"weekday","lunch","travelling","freezing","grocery",1,1,1,"midday"
1,138,138,0,"unknown","breakfast","travelling","unknown","grocery",0,1,1,"morning"
1,139,139,0,"unknown","beforelunch","shopping","cold","grocery",0,1,1,"midday"
1,141,141,0,"weekday","evening","travelling","freezing","restaurant",1,1,1,"night"
1,146,146,0,"weekday","afternoon","working","unknown","restaurant",0,1,1,"midday"
1,160,160,0,"weekday","night","travelling","unknown","restaurant",1,1,1,"night"
1,161,161,0,"weekday","afternoon","travelling","cold","grocery",1,1,1,"midday"
1,162,162,0,"weekend","lunch","working","freezing","grocery",0,1,1,"midday"
1,164,164,0,"weekday","afternoon","travelling","unknown","grocery",0,1,1,"midday"
1,169,169,0,"weekday","afternoon","housework","unknown","restaurant",0,1,1,"midday"
1,171,171,0,"weekday","afternoon","travelling","freezing","grocery",0,1,1,"midday"
1,172,172,0,"weekday","beforelunch","working","hot","restaurant",0,1,1,"midday"
1,183,183,0,"weekday","lunch","shopping","cold","restaurant",1,1,1,"midday"
2,3,0,3,"weekday","beforelunch","unknown","cold","restaurant",0,0,0,"midday"
2,4,1,3,"weekday","breakfast","travelling","unknown","grocery",1,0,0,"morning"
2,10,7,3,"weekday","lunch","travelling","unknown","restaurant",0,0,0,"midday"
2,12,9,3,"weekday","morning","travelling","unknown","grocery",1,0,0,"morning"
2,13,10,3,"weekday","afternoon","travelling","freezing","grocery",0,0,0,"midday"
2,20,17,3,"weekday","lunch","travelling","freezing","restaurant",0,0,0,"midday"
2,30,27,3,"weekday","night","travelling","hot","grocery",0,0,0,"night"
2,32,29,3,"weekday","afternoon","travelling","unknown","grocery",1,0,0,"midday"
2,35,32,3,"weekday","afternoon","travelling","cold","restaurant",1,0,0,"midday"
2,39,36,3,"weekday","afternoon","travelling","cold","grocery",0,0,0,"midday"
2,41,38,3,"weekday","breakfast","travelling","cold","restaurant",0,0,0,"morning"
2,42,39,3,"weekday","lunch","unknown","cold","restaurant",0,0,0,"midday"
2,44,41,3,"weekday","unknown","travelling","cold","grocery",0,0,0,"unknown"
2,47,44,3,"weekend","lunch","unknown","cold","grocery",0,0,0,"midday"
2,67,64,3,"weekday","dinner","travelling","warm","restaurant",0,1,0,"night"
2,71,68,3,"weekday","afternoon","unknown","warm","restaurant",0,1,0,"midday"
2,75,72,3,"weekend","afternoon","travelling","cold","grocery",1,1,0,"midday"
2,76,73,3,"weekday","morning","leisure","freezing","restaurant",0,1,0,"morning"
2,78,75,3,"weekday","morning","morningrituals","freezing","restaurant",0,1,0,"morning"
2,80,77,3,"weekday","night","travelling","unknown","restaurant",1,1,0,"night"
2,92,89,3,"weekday","afternoon","leisure","freezing","restaurant",0,1,0,"midday"
2,97,94,3,"weekday","lunch","unknown","warm","grocery",0,1,0,"midday"
2,104,101,3,"weekday","dinner","travelling","cold","grocery",1,1,0,"night"
2,105,102,3,"weekday","dinner","unknown","warm","grocery",0,1,0,"night"
